,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
83,"Commercial Analyst, Data & Analytics - APJ","Position Summary:

We are looking for a seasoned analytics professional to work in our Asia Pacific & Japan (APJ) Data & Analytics group, focused on designing and deploying dashboards, ad-hoc reports and other visualization tools to provide business insights for our regional Commercial teams.

The ideal candidate will have a knack for seeing solutions in sprawling data sets and the business mindset to convert insights into strategic opportunities for our commercial operations. This position will work closely with leaders across sales, services, operations and marketing to support and implement high-quality, data-driven decisions. They will use a combination of analytical and visualization techniques and potentially advanced data modeling and predictive modeling techniques where necessary to interpret key findings and leverage these insights into initiatives that will support business outcomes.

They will take requirements for analysis or reporting and ensure optimal data capture, insights attainment, and reporting capabilities are available, escalating regional needs to global teams where necessary. They will be an expert in defining and deploying these key metrics, reports, and dashboards to provide a 360 view of performance across key internal and customer processes, collaborating with global teams to identify knowledge gaps and developing plans to ascertain critical insights to progress our commercial strategy where necessary. This position will report directly to the Senior Manager, Data & Analytics - APJ.

Tasks & Responsibilities:
Create interactive stories, dashboards, and visualizations leveraging Tableau.
Develop data models, reporting systems, data automation systems, dashboards and performance metrics that support key business decisions.
Build the required data extracts required for solutions, extracting from multiple sources where necessary.
Analyse data from multiple angles, looking for trends that highlight areas of concerns or opportunities.
Capture user requirements for standard reports. Work closely with business stakeholders to understand business need and requirements. Define user requirements and work with users to execute projects to meet requirements.
Create and maintain user personas, use-cases, and business requirements documents.
Generate ad-hoc reports for field sales, customer care or service managers and assist in the data mining process upon request.
Empower end-users to ask their own questions of company/industry data through development and deployment of self-service reporting.
Deliver transformative solutions that are aligned to industry best practices and provide thought leadership in data space.
Partner with local and global leadership to drive analytics and reporting outcomes.
Manage the backlog of projects with appropriate prioritisation, consulting with the business to set appropriate expectations.
Promote a culture of analytics in APJ across business functions to foster connected thinking, drive business performance and uncover optimization opportunities for the Commercial organization.
Create functional and technical documentation related to Business Intelligence solutions.
Escalate well defined reports to global analytics team for global rollout.
Act as voice of global analytics team within region and vice versa.
Test, rollout and educate new analytics functionality with relevant stakeholders.
Work with people from a variety of nationalities and cultures across the Asia Pacific commercial team.
All listed tasks and responsibilities are deemed as essential functions to this position; however, business conditions may require reasonable accommodations for additional task and responsibilities.

Preferred Educational Background:
Bachelor’s Degree desired in Computer Science, Information Technology, Information Systems, Business or related field.
Preferred Experience & Skills:
5 to 8+ years of progressive hands-on experience in business intelligence, reporting, and analytics through continuous, focused experience in the build, customizing and publishing of Tableau interactive reports, visualizations, dashboards and stories
Previous experience within a client or customer facing role (e.g. sales, sales operations, customer service or commercial support) is preferred.
Experience in supporting Operations and/or Sales functional reporting a plus.
Broad-based experience in biotech, medical devices or life sciences highly desirable.
Strong experience with Tableau (Tableau Desktop required, Tableau Server a plus).
Intermediate knowledge of SQL. Knowledge of SAP HANA, Python and R a plus.
Certifications are a plus.
Experience in advanced techniques in data modelling, predictive modelling including machine learning a plus.
Strong interpersonal skills and proven experience in building successful partnerships with business and technical groups.
Outstanding communication skills and ability to convey complex ideas in a simple to understand manner, with demonstrated abilities in data storytelling.
Demonstrated ability to understand new datasets and data structures and synthesize data into actionable information.Working proficiency with complex data from multiple data sources and building dashboards.
Knowledge of relational and dimensional database structures, theories, principles, and practice.
Exceptional analytical, conceptual, and problem-solving abilities. Ability to work creatively and analytically in a problem-solving environment.
Ability to creatively take on new challenges and work outside their comfort zone.
Highly self-motivated to deliver both independently and with strong team collaboration in complex cross-functional teams.
Excellent organisation and time management skills. Demonstrated capability to use sound project management methods in managing development backlog. Ability to work under pressure to targets or deadlines.
Excellent attention to detail, working to a high level of accuracy.
Illumina believes that everyone has the ability to make an impact, and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex, race, creed, color, gender, religion, marital status, domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sexual orientation, pregnancy, military or veteran status, citizenship status, and genetic information.",4.0,"Illumina
4.0",Queenstown,"San Diego, CA",5001 to 10000 employees,1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (SGD),"Thermo Fisher Scientific, Roche"
84,Regional Business Data Analyst,"Job Description

Reporting to the Head of Performance Management and Improvement, you will be responsible for the following:
• Create analysis and data models proactively, using available data. Identify performance gaps and derive programs to close these gaps and deliver on the plan (both cost and operating performance)
• Monitor the performance of the ventures across all 5 operating countries (Indonesia, Malaysia, Philippines, Thailand, Vietnam) along existing and new cost- and service-quality KPIs that aim to deliver on the targets set out in the business plan
• Prepare presentations, conference call and workshop material to communicate performance status, improvement needs and layout plans for the identified improvements (Project Management)
• Complement the analysis of the available data, conduct further research including interviews, site inspection, surveys, or secondary research
• Stay updated on the latest industry news and developments and constantly evaluate new ideas to build and complement the Lazada Express Networks across the 5 operating countries
• Play a key role to the knowledge depository for Lazada Express
• Other ad hoc work as assigned

Job Requirements

In order to succeed in the role, you should ideally have:
• 2-5 years’ work experience in analytical functions, e.g. Banking or Consulting firms preferred
• Experience in Operations, especially transport logistics is a plus
• Proactive self-starter who is results-oriented with the ability to work independently
• Strong resilience and motivation while dealing with entrepreneurial situations
• Proven team player, eager to learn and tackle new challenges daily
• Good communicator in English, both written and orally
• Excellent analytical skills with strong proficiency in Excel, PowerPoint and SQL. Experience in VBA and statistics software is a plus
• Experience with BI tools such as QlikSense, Power BI, QlikView is a plus
• Ability to prioritize tasks and manage multiple projects within deadlines and budget constraints and in fast paced and dynamic work environment",2.8,"Lazada
2.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,2012,Company - Private,Other Retail Shops,Retail,Unknown / Non-Applicable,-1
85,Business Data Analyst,"Location: Ang Mo Kio Working Hours: Mon to Fri, 8am to 5.30pm Basic up to $4500+ AWS + Variable Bonus Work-life Balance The Job: Close collaboration with the business, in-house applications, solutions, and with department owners to derive its data analytics, architecture and to maximize the value of information Deliver and suggest new solution/ process improvements Writing, optimizing SQL Queries and procedures in Oracle/ SQL Server to support planning analysis and creating dashboards in BI tools e.g. Spotfire and Tableau Work with the rest of the team and fully support users in their roles Requirements: Bachelor degree in Information Technology/ Management or related discipline Hands-on experience with BI tools/ dashboard (Tableau, Spotfire etc.) will be an advantage Functional experience in Oracle ERP especially in area of materials planning will be a plus Minimum 2 years of experience in maintaining data warehouse/ data mart using Oracle database Proficient in complex Oracle PL/ SQL queries and web development programming Strong Business and Data Analysis skills Ability to thrive in a dynamic and fast-paced environment Ability to work independently and as part of a teamwork well in a collaborative environment All successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits. Please email your resume in a detailed MS Word format to stating: 1. Current Drawn: 2. Expecting Salary: 3. Date Available: 4. Reason To Leave Each Job: We regret that only shortlisted candidates will be notified. Yeo Wei Ling Vanessa People Profilers Pte Ltd 10 Anson Road #09-01/02 International Plaza Singapore 079903 www.peopleprofilers.com EA License Number: 02C4944 EA Personnel Reg Number: R1876549

Minimum of 2 year(s) experience needed for this position",3.6,"People Profilers Pte Ltd
3.6",Singapore,"Singapore, Singapore",1 to 50 employees,2002,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
86,Data Analytics Analyst,"Data Analytics Analyst

Company:


Posted 11 months ago

SCOPE:
Perform full life-cycle of Data Scientist / Analyst activities, including conceptualization, visualization to operationalization
Primary focus will be in applying data science to solve business problems; data mining techniques, doing statistical analysis, building high-quality prediction systems, and use deep learning techniques
Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome
Collaborate with cross-functional teams to identify and prioritize actionable, high-impact insights across a variety of customer servicing areas
Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes
Carry out customer behaviour analytics and deliver actionable insights in real time; through behaviour segmentation, predictive modelling, lifetime value modelling, churn prevention, statistical simulations and what if scenarios
REQUIREMENTS:
Deep and practical understanding on implementing high performance, well-behaved analytics applications with a focus on data ingestion, feature engineering, model selection, training, validating and deployment
A deep understanding of statistical and predictive modelling concepts, machine-learning approaches, clustering and classification techniques, and recommendation and optimization algorithms.
Must have excellent Python, R and software development skills
Familiarity with Linux based operating system environments
Experience with scripting languages (e.g. Python, R, Julia) for data manipulation and statistical computing tools i.e. Spark Streaming (extraction, cleansing, transformation, smoothing, PMML model execution)
Experience in working with large datasets through OLAP tools i.e. Druid
Experience manipulating structured and unstructured data sources for analysis i.e. Greenplum, SparkSQL, HBase, S3 by using Notebook technologies such as Jupyter and Zeppelin
Working experience in cloud based and open source technology components
Interested applicants are invited to apply by email to recruit@comtel-solutions.com",3.9,"Comtel Solution Pte
3.9",Singapore,"Singapore, Singapore",1001 to 5000 employees,1998,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (SGD),-1
87,#SGUnitedJobs Business Analyst (Data Analytics),"Roles & Responsibilities

We are looking for Business Analysts (Data Analytics) who’s interested in using data to help the government design solutions that address its policy and business problems, and stay close to the needs of the general public. The applicant will be responsible for demonstrating how better use of data can help recommend new policies, streamline operations or bring more customised solutions for citizens. He/ She should have some training and working experiences on data analytics, and should be comfortable with hands-on data manipulation, data modelling and data visualisation.

What to Expect:
Provide data analytics consulting services to the government agencies, including data analytics planning and strategy – perform data analytics visioning and road-mapping, business case development, implementation planning, organisational planning, budget and risk management planning
Work closely with stakeholders to understand their needs/ pain points, scope the problem and develop business case on how to turn data into critical information and knowledge that can be used for policy making, streamlining operations or developing solutions for citizens.
Advise stakeholders on the key ICT trends and best practices in data analytics, assess applicability for adoption and recommend solution that best fits stakeholders’ needs
Perform data cleaning, pre-processing and feature engineering that facilitate meaningful analysis
Work closely with data scientists to mine insights from structured and unstructured data and to resolve complex statistical modelling problems to answer pertinent business questions.
Design dashboards and interactive visualisation as tools for data exploration as well as for storytelling. Present analytics insights to business users and stakeholders
Work with stakeholders to ensure smooth deployment and adoption of new solution

How to Succeed:
Degree/Master in any discipline that would equip the candidate with the necessary skills to come up with strategic solutions for IT projects
Minimum 3 years of relevant working experience
Ability to take a broad, strategic perspective as well as drill deep to understand business needs and challenges
Understand key concepts, techniques and considerations in Machine learning and Data analytics
Training and relevant experience in one or more of the following areas:
Statistical modelling tools such as: R, Python, RapidMiner, Knime, SAS, Matlab or SPSS
Data manipulation using scripting languages like Python or using ETL tools
Visual analytics technologies like Tableau, Qlikview or D3.js
End-to-end analytics architecture, preferably with some working knowledge of big data stack
Excellent communications skills, both oral and written, with ability to pitch ideas and influence stakeholders
Strong analytical, conceptualisation and problem solving skills
Team player with strong organisation and people handling skills
Passion for the use of analytics and data to improve public service
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.6,"GOVERNMENT TECHNOLOGY AGENCY
3.6",Singapore,"Singapore, Singapore",1001 to 5000 employees,2016,Government,Government Agencies,Government,Unknown / Non-Applicable,-1
88,Data Analyst Intern,"We are seeking an energetic, responsible intern to join our growing organization. In this position, you will be expected to learn the ins-and-outs of our daily routines and procedures. You will focus on learning how our organization runs and can be expected to gain valuable insight that can further their interest in your chosen career field.

Intern Duties and Responsibilities
Assist in preparing information and research materials
Sort and manage files
Oversee mail deliveries, packages, and couriers
Take notes and memos during meetings
Run general industry related errands
Type documents, drafts, and reports
Manage databases and input information, data, and records
Respond to web correspondence, social media posts, and emails
Research and gather documentation on company position in industry
Create and maintain PowerPoint presentations
Shadow multiple office positions and train in a variety of tasks

Intern Requirements and Qualifications

High school degree or equivalent; must be enrolled in an accredited university/college program to receive credit
Proficient computer skills, including Microsoft Office Suite (Word, PowerPoint, and Excel)
Excellent written and verbal communication skills
Self-directed and able to work without supervision
Energetic and eager to tackle new projects and ideas",-1,Tivlon Technologies Private Limited,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
89,System Analyst (Data Warehouse),"Report to Senior Manager, MIS
Provide on-going application support and be involved in various stages of the SDLC
Conduct user requirements gathering, analyse business requirement for development / implementation of new systems and of enhancements to existing systems
Evaluate potential solutions and make recommendations to address business requests
Plan and conduct/coordinate System Integration Test and user acceptance test.
Liaise closely with business users and build good rapport
Liaise closely with vendors in project implementation, application testing, supporting application patching and upgrades
Support the team in defining project requirements, tracking and documentation
Day to day system support and maintenance – attending to severity issues, system monitoring and support users’ enquiries.

REQUIREMENTS
Degree/Diploma in Computer Science/Information Technology/Computer Engineering or equivalent.
Min. 2 years’ work exp in system implementation projects
2 or more years of work exp implementing or managing MS SQL, ETL, datawarehouse, data warehouses and/or data marts implementation will be preferred
2 or more years of working exp implementing or managing Tableau, Qlikview , PowerBI
Working knowledge on Microsoft Dynamic 365 CRM or NAV will be preferred
Strong background in software development and SDLC methodologies
Work exp in project management will be preferred",3.6,"CA Search
3.6",Paya Lebar,"Singapore, Singapore",1 to 50 employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (SGD),-1
90,Senior Data Analyst / Data Analyst [Data Analytics Division],"Roles & Responsibilities

Responsibilities:
Responsible for the collection, analysis and reporting of labour market trends, employment facilitation (EF) insights to facilitate policies, programmes and system enhancements
Analyse labour market and EF-related datasets to identify key insights and trends
Draw insights from analysis to facilitate policies, programmes and system's developments and enhancements
Assist in the reporting of labour market analysis and EF statistics
Acquire data from primary or secondary data sources including other government databases
Work with stakeholders to facilitate their data request approvals

Requirements:
Tertiary qualifications, preferably with specialisation in quantitative analysis (e.g. Statistics, Economics)
Up to 3 years of relevant working experience in the fields of data or statistical analysis for Data Analyst; 3-7 years of relevant experience for Senior Data Analyst
Proficient in at least one of the data analysis or visualisation tool (e.g. Stata, SAS, R, Python, Tableau)
Good writing and communication skills
Strong team player
Able to take the initiative to address challenges and issues at work
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.7,"WORKFORCE SINGAPORE
3.7",Singapore,"Singapore, Singapore",501 to 1000 employees,2003,Government,Government Agencies,Government,$1 to $5 million (SGD),-1
91,BUSINESS DATA ANALYST,"Key Responsibilities:
Understand and document data needs of sales, marketing and other departments
Assist business in making process decisions by providing relevant data
Facilitate decisions about technical data solutions, including serving as an expert or advisor on which solutions are appropriate for which business needs.
Serve as an expert on the data management and reporting capabilities
Work with IT and business community to build consensus on designs
Escalate issues affecting scope, budget, and timelines
Consistently interact professionally and work productively with employees at all levels
Document business and technical requirements for reports
Document business and technical requirements for business-facing reporting platforms
Document data mappings and technical requirements for data exchanges between systems
Create dataflow diagrams
Training the business on self-service reporting solutions
Delivering reports and datasets from various systems
Managing data migration into and out of various systems
Suggest metrics and analyze data when appropriate
Perform data profiling
Work closely with BI and market intelligence departments
Work closely with on-line business team
Requirements

Required Experience, Skills and Education:
Bachelor’s degree preferred
Advanced analytical thinking and problem-solving skills
“Get it done” attitude
Strong planning and organizational skills
Ability to ramp up quickly in any functional area
Ability to work successfully on cross-functional teams
Minimum 2 years of experience in an analysis or consulting position
Strong data reporting skills
Strong knowledge/advanced user of Microsoft Excel. Visual Basic knowledge a plus
Knowledge of SQL, and reporting solutions for integrations with CRM systems
Experience in data modeling
Experience creating data flow diagrams (DFD)
Demonstrated ability to manage relationships with both internal and external customers
Demonstrated ability to work independently and within a collaborative team-oriented environment using sound judgment in decision-making
Proficient in MS Office suite (Word, PowerPoint, Visio) software
Experience with Master Data Management is a plus
Experience with call centers, sales, or marketing is a plus
Experience with data dictionaries and/or other types of metadata repositories is a plus
Experience gathering functional requirements for applications and reporting is desired
Experience with enterprise reporting tools is a plus",5.0,"Protemps Employment Services Pte Ltd
5.0",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
92,Business Data Analyst,"What You Do:
Within our Process Solutions (PS) Business Tools & Digitalization Organization, the Business Data Analyst will report to the Head of Global Transformation & Analytics. With the significant contribution of business tools and analytics in the daily work of the Process Solutions (PS) commercial organization, this role is responsible for understanding a variety of data sources and points of tool and data integration including but not limited to Salesforce, ERPs, BI and Tableau and make them match to global business priorities.

Develop optimal global solutions for commercial dashboard requests in SFDC, Tableau or other tools to provide a leadership level view of global data will incorporating drill down to regional data as needed.
Gather business requirements, analyze global report/dashboard feasibility and when not feasible for a regional request, manage local report and dashboard requirements and delivery.
Use data visualization elements like charts, graphs, and maps, provide PS business users with guidance and an accessible way to see and interpret trends, outliers, and patterns in data.
Bases on learned expert knowledge of PS data and the benefits our tools can bring to the organization, proactively identify and socialize trends in data and target group that could leverage from use of the data to drive business decisions.
Drive data quality efforts utilizing Demand Tools and other applications.
Implement change in process/policy and coordinate efficiency efforts to reduce administrative & redundant work.
Develop educational pathways for relevant projects to ensure that our PS business partners utilize our Business tools to their optimum potential, across the geographies and are fully aware of the benefits and impact of programs implemented.
Serve as a key contributor to regional and global projects and initiatives.
Work with regional commercial partners to gather and translate local requirements into global projects, the analyst will collaborate with IT, Program Leads and Life Science colleagues to match local specifications to our global framework and will provide a platform for communication of assigned projects and tool enhancements to ensure stakeholder/partner involvement and awareness remains active.

Who You Are:
Master/Bachelor’s Degree in relevant discipline
4+ years of Salesforce administration experience preferable in an environment that utilizes custom objects as well as out of the box functionality. Preferably Certified Salesforce.com Administrator
3+ years of sales operations, sales tools, process optimization, sales training (or any subset of these)
Experience with Microsoft Office Tools including Excel and Power Point to generate status updates and other forms of communication
Experience with SFDC Reporting/Dashboards and with Analytics tools Tableau, Power BI
Excellent interpersonal skills and prior work experience within a multi-national, multi-cultural organization
Understanding of the Pharmaceutical/Biopharmaceutical/Life Sciences Business Environment
Ability to work independently and develop personal initiatives
Sense of confidentiality, well-structured and disciplined
Aptitude with the back end of mobile tools, such as supporting Salesforce mobile applications
Able to meet the challenges of a fast-paced, high energy environment, while maintaining a strong level of professionalism, interpersonal communication, proactive problem solving and critical attention to quality
Ability to be extremely responsive to internal and external customer needs
Occasional travel expected
Job Requisition ID: 205694
Location: Singapore
Career Level: D - Professional (4-9 years)
Working time model: full-time

US Disclosure
The Company is an Equal Employment Opportunity employer. No employee or applicant for employment will be discriminated against on the basis of race, color, religion, age, sex, sexual orientation, national origin, ancestry, disability, military or veteran status, genetic information, gender identity, transgender status, marital status, or any other classification protected by applicable federal, state, or local law. This policy of Equal Employment Opportunity applies to all policies and programs relating to recruitment and hiring, promotion, compensation, benefits, discipline, termination, and all other terms and conditions of employment. Any applicant or employee who believes they have been discriminated against by the Company or anyone acting on behalf of the Company must report any concerns to their Human Resources Business Partner, Legal, or Compliance immediately. The Company will not retaliate against any individual because they made a good faith report of discrimination.

North America Disclosure
The Company is committed to accessibility in its workplaces, including during the job application process. Applicants who may require accommodation during the application process should speak with our HR Services team at 855 444 5678 from 8:00am to 5:30pm ET Monday through Friday.",4.0,"Merck KGaA
4.0",Singapore,"Darmstadt, Germany",10000+ employees,1668,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (SGD),Sanofi
93,Senior Data Analyst,"Your core responsibility is to work with the data team to process and analyze structured data to extract insights on customers’ purchase preferences.

Data analytics is our core capability and the data team will report directly to the CEO.

Main responsibilities:
Generate insights using customer’s purchase data, from data preparation to application.
Build and support classification model.
Build and support recommender system.
Analyze app usage and drive user engagement.
Ensure data integrity and quality.

Requirements:
Bachelor’s degree in Mathematics, Statistics, Computer Science, Engineering or related field.
At least 5 years experience in manipulating large datasets and working with databases. Candidates with lesser experience can be considered for a junior role.
Strong analytical skills with solid statistical concepts, and be able to apply in a business environment.
Familiarity and strong interest in Machine Learning. Knowledge in classification and recommender system algorithms is an advantage.
Good communication and interpersonal skills.
Interested applicants please send your CV to charles@prelens.com. Only shortlisted applicants will be informed",-1,Prelens Pte. Ltd. (“Jinny”),Singapore,-1,-1,-1,-1,-1,-1,-1,-1
94,Senior Data Analyst,"Your core responsibility is to work with the data team to process and analyze structured data to extract insights on customers’ purchase preferences.

Data analytics is our core capability and the data team will report directly to the CEO.

Main responsibilities:
Generate insights using customer’s purchase data, from data preparation to application.
Build and support classification model.
Build and support recommender system.
Analyze app usage and drive user engagement.
Ensure data integrity and quality.

Requirements:
Bachelor’s degree in Mathematics, Statistics, Computer Science, Engineering or related field.
At least 5 years experience in manipulating large datasets and working with databases. Candidates with lesser experience can be considered for a junior role.
Strong analytical skills with solid statistical concepts, and be able to apply in a business environment.
Familiarity and strong interest in Machine Learning. Knowledge in classification and recommender system algorithms is an advantage.
Good communication and interpersonal skills.
Interested applicants please send your CV to charles@prelens.com. Only shortlisted applicants will be informed",-1,Prelens Pte. Ltd. (“Jinny”),Singapore,-1,-1,-1,-1,-1,-1,-1,-1
95,Big Data & Java Junior Programming Analyst,"The Big Data & Java Junior Programming Analyst is an entry level position responsible for contributing to a variety of development activities in coordination with the Technology team. The overall objective of this role is to assist in applications systems analysis and programming activities.

We are looking for a candidate, who has attained a Graduate degree in Computer Science, Informatics, Information Systems or another quantitative field. They should also have experience using the following software/tools:

- Experience with big data tools: Hadoop, Spark, Kafka, etc.

- Experience with relational SQL and NoSQL databases

- Experience with object-oriented/object function scripting languages: Python, Java, etc.

Qualification:

• Master or Bachelor Degree

• Fluent in written and spoken English

• Strong problem solving skills and able to work under pressure.

• Confident, innovative, self-motivated, result oriented

-------------------------------------------------

Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - SG

------------------------------------------------------

Time Type :Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE.

To view the ""EEO is the Law"" poster CLICK HERE. To view the EEO is the Law Supplement CLICK HERE.
To view the EEO Policy Statement CLICK HERE.
To view the Pay Transparency Posting CLICK HERE.",3.6,"Citi
3.6",Singapore,"New York, NY",10000+ employees,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (SGD),-1
96,Senior Tax Officer (Customer Service and Data Analyst) [Goods & Services Tax Division],"Roles & Responsibilities

Be Transformational.

Make your mark. Create an impact.

As a tax professional, you have tax knowledge at your fingertips and the heart to build a socially-responsible taxpaying community. At IRAS, we offer you the space to apply your knowledge as we transform to redefine experiences for taxpayers. You will apply your resourcefulness, strong communication skills and expertise in administering a suite of tax services ranging from service, compliance and policy formulation.

The result? Your mark of insight on tax services which are transformational.

Responsibilities

Provide assistance to taxpayers on clarification of tax practices and application of tax laws over frontline duties over the telephone, live chat and via email
Develop timely solutions to analyse service data and use outputs from analytics models to uncover insights and translate them into actionable initiatives to improve service delivery and productivity
Extract and prepare data for analytics, as well as perform preliminary or exploratory data analyses to resolve service-related issues and for longer term planning purposes
Improve timeliness of insights pushed to frontline by automating periodic requests, for e.g., building data pipelines to customised dashboards
Identify and acquire new data quicker, and have data requirements to be built in new/existing systems for better insights to be produced
Contribute toward key divisional projects and assist the manager in project management and communication within and across branches and divisions, as well as with external stakeholders

Requirements

Diploma/Degree with at least 1-year related experience in the area of data analytics work/maintaining applications/systems
Working knowledge of tools for data extraction and analysis, visualisation, data analytic and mining, or has demonstrated ability to pick up such knowledge readily
Strong ability to work with data and systems
Logical, organised and systematic in handling and analysing available information/data
Good interpersonal, verbal and written communications skills
Basic knowledge of GST or experience in customer service is a plus
Resourceful and able to work independently in a team environment

Please submit your resume via Careers@Gov. Only short-listed candidates will be notified.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.6,"INLAND REVENUE AUTHORITY OF SINGAPORE
3.6",Singapore,"Singapore, Singapore",1001 to 5000 employees,1947,Government,Government Agencies,Government,$1 to $5 million (SGD),-1
97,Internship – Data Analyst (Supply Chain),"In your new role you will:
Implement your data analytics knowledge to support complexity management decisions.
Improve existing machine learning model and databases.
Visualize analytical results.
Implement, document and present the solution.

Learning outcomes:
Gain hands-on experience working on actual supply chain data.
Learn to perform technical data analysis, reporting and documentation
Broaden your network with industry experts
Obtain continuous feedback from direct manager to refine skill sets / enhance knowledge of the internship learning

Your Profile

You are best equipped for this task if you have:
On track to attain Masters / Bachelor degree in Computer Science and Data Analytics.
Ability to code in Python.
Able to create applications utilizing the models created.
Keenness to learn and to collaborate effectively within a team
This is a minimum 5 months internship opportunity from July 2020. Candidates who can commit to longer periods are welcome to apply

Benefits

What we offer you in Singapore

Singapore is our regional headquarter for Asia-Pacific and consists of production, research & development, sales & marketing, supply chain and many central functions.",4.1,"Infineon Technologies
4.1",Singapore,"Neubiberg, Germany",10000+ employees,1999,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (SGD),-1
98,Senior Data Scientist / Data Scientist / Data Analyst (Compliance Strategy & Insights Division),"Be Transformational.

Make your mark. Create an impact.

At IRAS, we partner you to deliver quality tax services and foster a competitive tax environment for our nation's social and economic growth. By leveraging digital capabilities as part of a future-ready team, your opportunities keep expanding.

As a Senior Data Scientist/ Data Scientist/ Data Analyst, you have good interpersonal skills, an analytical mind and a curiosity for all things data and digital. At IRAS, you will have the space to explore rich income and tax data sets in Singapore and drive our digital transformation journey by creating and delivering impactful solutions across the organisation. Employing a human-centric design methodology, you will leverage digital tools and use data intelligently to re-engineer business processes and produce insights for smarter decision-making.

The result? Your mark of insight stamped on digital solutions.

Responsibilities

To deliver cost-effective, technically sound and robust data analytics solutions to support and enhance the business processes. Provide technical guidance to business stakeholders on complex data-related issues and translate data into insights.
To explore, use and deploy emerging analytical/ AI techniques, including advanced techniques and best practices to continuously keep abreast of the latest development in analytics.
To conduct research on emerging data architecture, systems, tools and methodologies. Formulate and implement the plans to ensure that the architecture, systems, tools and methodologies continue to support IRAS’ data needs in the mid to long-term.
To coach, train, and guide data analysts and IRAS data community to deepen analytics competency.

Requirements

Degree in Data Science, Statistics, Engineering, Computer Science, Mathematics, Operations Research, Business Analytics or equivalent analytics fields.
At least 5 years of experience in data science and AI area, which includes developing advanced analytics and AI solutions and involves the use of big data and AI algorithms.
Proficiency in SQL and Python is a must. Experience in R, Spark, Hadoop, DAX, TensorFlow, C++/C#, etc. is a plus.
Experience in ETL, data pre-processing, data cleansing and validation.
Good knowledge in data mining, machine learning and other AI areas, experience in problem formulation, prototyping and implementation with models and methods including classification, clustering, ANNs, recommendation, etc. Specially, project experience in predictive analysis, NLP, deep learning and network analytics is a plus.
Strong verbal and written communication skills and ability to explain technical solutions to the business users and partners
Good coaching skills. Able to provide effective guidance to junior team members.

Please submit your resume via Careers@Gov. Only short-listed candidates will be notified.",3.6,"Inland Revenue Authority of Singapore
3.6",Singapore,"Singapore, Singapore",1001 to 5000 employees,1947,Government,Government Agencies,Government,$1 to $5 million (SGD),-1
99,"Senior Data Analyst – Data Hub, Strategic Communications & Insights","Senior Data Analyst – Data Hub, Strategic Communications & Insights",3.7,"Vital
3.7",Singapore,"Singapore, Singapore",Unknown,2006,Government,Government Agencies,Government,Unknown / Non-Applicable,-1
