,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
296,Associate Consultant,"IQVIA is the leading human data science company focused on helping healthcare clients find unparalleled insights and better solutions for patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness the power of healthcare data, domain expertise, transformative technology, and advanced analytics to drive healthcare forward.

As an Associate Consultant your analytical, inter-personal, creative thinking, business management and leadership skills will be called upon from day one. You will help create change in the world of Life Sciences, every project will be different but a sample of the accomplishments you can expect are:
Supporting the design and build of new technology solutions including; understanding business needs, determining product specifications, production timetables, pricing, and time-integrated plans for product introduction; developing marketing strategies
Conducting market research; to understand business needs and generating product requirements
Managing internal and external cross functional stakeholders to support product development
Leveraging business experience and acumen in identifying strategic alternatives to client questions
Working in a team of like-minded professionals to create reports, presentations, workshops with client employees, management teams and other stakeholders, under the guidance our the best on the business team leaders
Developing broad knowledge of related consulting methodologies and pharmaceutical market through the delivery of consulting engagements and participation in formal and informal learning opportunities
Working independently and as part of a team
Assisting development and writing of proposals with senior support
Attending, supporting and presenting at client meetings
Contributing to learning, development and recruiting
To reward you for your hard work you will have the chance to travel globally, establish influential connections, receive world-class training, unparalleled career-development and of course, financial- which is second to none!

Candidates interested in joining as an Associate Consultant should have:
An undergraduate/masters degree in life sciences or economics/business, and 1/2 years experience in the healthcare/ pharmaceutical industry with a preference of experience on the health system side being advantageous OR an academic PhD degree with commercial experience in the healthcare industry
Demonstrable analytical, interpretative and problem-solving skills
Well-developed written and verbal communication skills including presentations, meeting and workshop facilitation, business and report writing
Strong capability in juggling priorities to meet deadlines while retaining consistently high quality outcomes
Excellent interpersonal skills and ability to work effectively with others in and across the organization to accomplish team goals
Knowledge of key issues and current developments in the pharmaceutical and healthcare industries
An avid interest in the healthcare and life sciences industries
Knowledge of consulting methodologies, tools and techniques
Adaptability and an ability to learn quickly and apply new knowledge and thinking
A willingness and ability to travel
Right to work in the recruiting country.
Join Us

Making a positive impact on human health takes insight, curiosity, and intellectual courage. It takes brave minds, pushing the boundaries to transform healthcare. Regardless of your role, you will have the opportunity to play an important part in helping our clients drive healthcare forward and ultimately improve outcomes for patients.

Forge a career with greater purpose, make an impact, and never stop learning.",3.6,"IQVIA
3.6",Singapore,"Durham, NC",10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (SGD),"PPD, INC Research, PRA Health Sciences"
297,"Associate Consultant, Business Process Consulting","We have a great opportunity for a talented and self-motivated Business Process Associate Consultant to join our Business Transformation Consulting team in NCS. At NCS, we seek to nurture talents in creating and developing innovative solutions. If you are passionate about new technologies and new ideas, NCS could be a place for you!

The Consultant is responsible for the following:
Enabling value creation for customers through Digital and Business Transformation services (from pre-sales to delivery)
Participate as digital and business transformation consultant in the delivery of projects, supporting a team of consultants or working independently
Identify strategic drivers for transformation
Understand current state and conduct gap analysis
Define the To-Be operating model in terms of business and IT requirements
Develop business case to justify case for change
Develop implementation roadmap
Participate in business development and dissemination activities, including:
Support pre-sales activities - Prepare proposals
Consolidate and maintain consulting team knowledge base and repository

The ideal candidate should be/ possess:
1-3 years’ experience with practical exposure in providing business and/or digital consulting services to customers;
Possess good understanding of the business, IT and commercial context of client organisations and their markets
Demonstrated ability in delivering tangible and high-quality consulting projects (e.g. from data gathering, analysis/ synthesis, problem solving to making recommendations and helping to facilitate customer decision making)
Experience in formulation of business and/or IT blueprint with specific process improvements and digital solution recommendations is an added advantage
Excellent communication (written and oral) and interpersonal skills to interact with stakeholders across all levels of an organisation
Ability to meet travel requirements, when applicable
Self-motivated with a positive “can-do” attitude
Good team player
Creative with excellent presentation, communication, negotiation and interpersonal skills including strong persuasive techniques
High level of integrity
Experience with government/ government related organisations and ICT sector is preferred",3.2,"NCS
3.2",Singapore,"Singapore, Singapore",10000+ employees,1981,Company - Private,IT Services,Information Technology,$2 to $5 billion (SGD),"IBM, Accenture, Infosys"
298,Digital Consultant,"As a Digital Consultant at Xtremax, your primary responsibility will be delivering solutions to Government agencies.

This journey entails:
Meeting clients and empathizing with their pains in order to churn out the right solutions.
Being a story teller of your own proposals in order to captivate your audiences.
Expanding your skill sets in order to improve your consultancy.
You will be working closely with project managers, designers and developers to ensure your proposed solutions are feasible and see the light of day.
More importantly, we believe in continual learning.

At Xtremax you will be given opportunities to learn new skills relevant to your role and the guidance to find bearings that are right for you.

You will be joining the Digital Consultant team in bi-weekly brown-bag sessions to expand the breadth of your capabilities.

We value ownership of your own works, and effective communication with your peers is a pre-requisite.

We do not look for perfect, just, better.

Requirements
Degree in any discipline
Open-minded, and willing to learn
Flexible and dynamic team player
Comfortable in new environments, and unafraid to speak up
Eye for details, with ample knowledge of visual design principles
Keen interest in technology, and familiarity with current digital trends
Good presentation and listening skills
Relevant experience in UI/UX is preferred",2.8,"Xtremax Pte. Ltd.
2.8",Singapore,"Singapore, Singapore",201 to 500 employees,2003,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
299,Business Analyst - M&A,"One of the leading FMCG companies in APAC has made available a Business Analyst job for a candidate with M&A experience to join their team in Singapore.

About the Business Analyst - M&A Role:
As a Business Analyst, you will be responsible for the evaluation and execution of M&A and other investment opportunities. You will also be in charge of the development and execution of corporate and business unit level strategy, and supporting other corporate development activities. This position is located in the CBD.

Key Responsibilities:
Perform valuation and returns analyses, including trading comparable, discounted cash flow and leveraged buyout analyses
Oversight of transaction due diligence, including planning due diligence workstreams and management of transaction advisors
Prepare investment memos for transaction approval from the board, and negotiate transaction documentation including sales and purchase agreements and other legal items
Deal structuring and other transaction related matters
Co-ordinate and execute post-acquisition integration plans with investee companies
Develop and oversee value creation initiatives of existing portfolio companies including identifying financial and operational efficiencies and improvements, scope for development of operational capabilities and other investment areas
Analysis of industry trends, competitive threats, expansion opportunities and internal performance to support C-level decision making
Support management on other business development opportunities

To succeed in this Business Analyst - M&A role, you will need strong analysis skills and prior experience handling M&A projects.

Key Requirements

Two to five years' experience with at least one year in a strategy/investment banking/corporate finance/private equity firm
Prior experience in the consumer goods and FMCG industries is not necessary but would be advantageous
Ability to work autonomously and collaboratively
Excellent analytical skills and effective presentation skills
Ability to work on multiple projects simultaneously and react to changing priorities
Strong analytical, problem solving skills and resourceful

The company is part of a Group that owns subsidiaries that manufacture, wholesale, and distribute food and consumer goods. The Group also invests in properties and securities.

If you are looking for the next step in your career as a Business Analyst, this role with an M&A focus is the right opportunity for you.

Apply today to learn more.

Robert Walters (Singapore) Pte Ltd

ROC No.: 199706961E | EA Licence No.: 03C5451

EA Registration No.: R1981162 Laura Ojinaga

One of the leading FMCG companies in APAC has made available a Business Analyst job for a candidate with M&A experience to join their team in Singapore.",4.2,"Robert Walters
4.2",Singapore,"London, United Kingdom",1001 to 5000 employees,1985,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (SGD),"Hays, PageGroup, Morgan McKinley"
300,HCM Consultant,"Deliver HCM solutions implementation services including user requirement study, system configuration, testing, user training, report writing and documentation for Human Resources Management Solutions.
Provide Pre-Sales support including requirement gathering and preparation of solution proposal, presentation and demonstration.
Provide high quality services to ensure customer satisfaction.

Job Requirements:
Job title, whether junior or senior, will depend on years of hands-on experience with HCM software or related field
Interest in HRMS software development e.g. Sap HCM, Oracle HR or other HRIS
Bachelor Degree in Information Technology, Human Resources or Business Administration will be an advantage.
Good command of spoken and written English . Proficiency in Mandarin is an asset.
Good communication skills, self-motivated and customer-oriented.
Be able to work under pressure, proactive and reliable.
1 year working experience and fresh graduated will also be considered
Immediate availability is highly preferred.",4.0,"yonyou
4.0",Singapore,"Singapore, Singapore",10000+ employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
301,ERP Consultant,"Deliver ERP implementation services including user requirement study, system configuration, testing, user training, report writing and documentation.
Provide Pre-Sales support including requirement gathering and preparation of solution proposal, presentation and demonstration.
Provide high quality services to ensure customer satisfaction.

Job Requirements:
Job title, whether junior or senior, will depend on years of hands-on experience with ERP software or related field
Bachelor degree holder, preferable in Information Technology, Accounting or Business Administration.
Familiar with finance, industry experience will be an advantage.
Good command of spoken and written English. Proficiency in Mandarin is an asset.
Good communication skills, self-motivated and customer-oriented.
Strong analytical and problem-solving skills.
Able to work under pressure, proactive and reliable.
1 year working experience and fresh graduated will also be considered",4.0,"yonyou
4.0",Singapore,"Singapore, Singapore",10000+ employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
302,Senior Technical Consultant,"The role of Senior Technical Consultant is involved in the end-to-end support of application systems, from requirement analysis, design, development, to system maintenance and support.

Duties and Responsibilities:
Participate in requirements analysis
Conduct development activities based on functional requirement
Conduct development activities for Dynamics 365 for operations (X++)
Conduct development activities for Dynamic 365 for retail & MPOS
Conduct unit testing for all development activities
Revise, update, refactor and debug code
Develop documentation throughout the software development life cycle, (e.g solution & technical design doc, test specifications, users manuals and other project documentation)
Provide technical support to diagnose and resolve system issues
Any other ad-hoc duties as required or assigned

Job requirements:
Min. Degree/Diploma in Software Engineering/Computer Science/Information Technology or equivalent
At least 7 years with minimum 2 MPOS/Retail implementation of experience in software development
Good inter-personal and communication skills
Core C#, typescript, javascript programming language with.net platform
Ability to perform technical lead role when required
Ability to work under pressure and handle multiple project
Solid technical experience in Microsoft D365 retail projects (MUST HAVE)
Working in a SI/Consultancy firm

Candidates with the following skill-sets will be preferred:
Microsoft Power BI
SharePoint programming
X++
APP & MS certificate of retail platform",4.6,"Jadeclover Specialist Technical Recruitment
4.6",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
303,Principal Consultant,"Job Description

Experience in Consultations on novative Solutions relevant to the Sports Technology space
Provide expertise advice and recommendations in documentation, including best practice in software / platform engineering and development, as well as in large volume data processing, data visualization or other specialized fields required.
Provide advice and recommendations in documentation, with regard to inter-operability of the systems and clean exchange of data between multi analytics and DB systems
Propose and deliver standalone Proof of Concept (POC) requirements and deliverables for innovative solutions / applications to value add the client platform by exploring new technologies for enhancing data collection.
entify data sources to value add to client system and provide solutions for integration of data and systems. Conceptualize interconnection of potential data sources and media relevant to the analytic system.
Explore and propose Big Data and other innovative approaches for unlocking analytics opportunities with client system and/or other data sources.
Collaborate and lead with multi-vendor project team and deliver services required.
Able to Collaborate on Digital Asset Management and restitution:
Media processing and digital archiving
Large digital volume architecture and management
Data Management and querying
Custom integration for restitution
Job Requirement

Bachelor’s degree in Computer Science or related field
Minimum of 5 years of management/ leadership experience in a software development organization required
Must have at least 7 years experiences working through the design, development, release cycle, and delivering software products to market
A record of successful delivery of software applications as an individual, team leader and/or development manager
Strong understanding of the software development cycle
Strong leadership, project management skills, time management, and problem-solving skills
Experience in .NET Web Application and Windows Service Development
Relevant experience with web services, Magento, Adobe AEM, Mobile S/Android App Development, MS SharePoint
Understanding of relational databases (MSSQL, MySQL)
Familiarity with HTML5
Willingness to dive into software environments and technical issues
Experience with Scrum methodology and Agile practices
High command of verbal and written English.
Min 15 years large project consultant experiences with the skills required:
FUNCTNAL
Staff management and coaching * Project Management
Governance and best practice * Business analyst
Service center management * Planning, budgeting and reporting
TECHNAL
Strategy and roadmap * Software evaluation
Risks analysis * Design and implementation
cidents management and maintenance * Complex integration
TECHNOLOGS
Digital archiving * Media processing
Enterprise & Solution architecture * Continuous integration & tests
Programming & POC * Large information volume processing
AP& Web Services * Software & network security",-1,BeyondEdge,Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
304,"#SGUNITEDJOBS SENIOR CONSULTANT,SYSTEMS","Role and Responsibilities

Position Summary:
Staff should have experience in Day 1 Design, implementing and administering Microsoft Products, especially SCCM, SCOM, Active Directory, KMS, WSUS together with the common network services like DNS, WINS, DHCP, etc.
Have deployment experience for server hardening and support various applications on remediation of hardening issues.
Have deployment experience for network printer, file services and servers/desktop.
Have deployment experience in a medium to large environment.
Experienced in troubleshooting and fixing issues.
Knowledge in Software deployment and patch management procedures including server patching, Microsoft clustering
Troubleshoot software and patches deployments.
Test, troubleshoot, and debug deployment issues
Provide reports to management

Qualifications and Education Requirements

(i) Minimum three (3) years of IT experience, with two (2) years of DS project management experience;

(ii) Preferably possess Microsoft MCSA certification (Windows Server 2016) or equivalent.

(iii) Exposed to MBAM, scripting (Powershell/Visual Studio), MS technologies and related tool/utilities like DS, ADFS, RMS, DTS, UPS, LDS etc; interfacing with ESMP/IIP/IAP, PKI and Quest tools like ARS.

(iv) Experienced project implementation",4.0,"U3 INFOTECH PTE. LTD.
4.0",Singapore,"Singapore, Singapore",201 to 500 employees,-1,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
305,Principal Consultant,"Roles & Responsibilities

Your responsibilities:
To work on projects as part of a team liaising between specialist business departments and IT at our clients’ business premises
To provide support when establishing, analysing and optimising existing business processes
To work on technical integration of standard software products and implementation of client-specific adjustments
We offer:
Established onboarding, training, mentorship programs in-house
Communication at eye level through a genuine and actively-practiced open-door policy with flat hierarchy
Career development and diverse growth opportunities within our rapidly growing APAC unit
Required:
Good degree in Information Systems, IT & Finance, or related disciplines
At least 10 years of proven business knowledge within the Wealth Management & Private Banking space, e.g. portfolio management, client onboarding, workflow management, advisory, discretionary portfolio management, wealth products, etc.
Strong experience in IT development in at least three of the following technologies: Unix, Oracle, Sybase, WTX, Crystal Reports, Actuate, Triple'A Plus, Temenos Datasource, T24, WealthSuite, Avaloq, oData, EdgeConnect, Java, C++, MQ,
Desirable:
High degree of commitment and enthusiasm with an innate willingness to learn
Excellent communication skills and teamwork
Willingness to travel within the APAC region is a plus
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,NIELSEN+PARTNER PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
306,Java Consultant,"â€¢Analyzing, designing, coding and testing as per the requirement specifications
â€¢Working with clients and project managers to determine needs and applying / customizing existing technology to meet those needs
â€¢Must have Experience in struts
â€¢Experience in working within an agile development environment will be plus
â€¢Knowledge of Core Java will be plus
â€¢Application Support and Maintenance for customer
â€¢Analyze and Resolve all reported issues within SLAs as agreed between NIIT and its customers.
â€¢Coordinate with users.
â€¢UAT and Production deployment.

looking for Java/J2EE consultant having experience in Struts,Spring Etc.",-1,Bliss Solution,Singapore,"Ahmedabad, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
307,Presales Consultant,"Roles & Responsibilities

General description:
A Presales Consultant is responsible for the entire sale cycle from the product and technical perspectives. Presales support the sales manager in the presales and sales process by leading the related activities and by contributing to the process based on the knowledge of customer's environment and needs.

Responsibilities:
Conduct product presentation and demonstration to prospect customers
Work with sales team and solution partners in articulating solutions to customers
Gather technical requirements, understand customer’s problems and devise creative solutions
Review RFx requirements, provide compliances and write solution proposal
Work with solution partners to find suitable products and form strategic relationships
Requirements:
Degree from reputable university
2-3 years of experience in a presale position
Preference will be given to those with Telecommunication or IP Networking domain knowledge, especially in IMS, big data analytics, cyber security
Willing to travel within the region when required
Skills and Personality:
Excellent presentation and interpersonal skills
Independent and can work without constant direction and close supervision
Strong business acumen with keen interests in keeping up-to-date with current technologies
Good command of English language in verbal and written communications
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,IP-TRIBE (PRIVATE) LIMITED,Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
308,Digital Technology Strategist,"Hewlett Packard Enterprise is an industry leading Technology Company that enables customers to go further, faster. With the industry’s most comprehensive portfolio, spanning the cloud to the data center to workplace applications, our technology and services help customers around the world make IT more efficient, more productive and more secure.

HPE is seeking a Digital Technology Strategists to join its strong highly strategic Global & Innovation Team. Reporting to the Team Global Head and working closely with IT and business leadership team, the Digital Technology Strategists will oversee all aspects of HPE’s Global team & Innovation initiatives, driving digital transformation globally in this impactful role.

A successful candidate will have strong technical domain experience, ability to articulate strategic technology vision, be well versed in current industry technology landscape, and be able to influence and shape both short term and future state technology architecture and roadmap. Also vital for success in this role is strong business acumen and leadership capabilities.

Key Responsibilities:
Manage future road map for all Digital solutions including design, architecture, development milestones, key resource allocation
Align on IT architecture, infrastructure components, and ensure that IT will deliver components required for Global Ops road map
Review Funnel of future requirements and provide key inputs on complexity, feasibility, and best practices to support prioritization process
Perform design and code reviews to ensure quality of all deliverables
Mentor technical leads and analytical resources and help them with their career trajectory
Provide leadership in resource management, hiring of new resources, and training of the entire team

Experience & Skills

Expert on emerging technologies in digital:
Big Data
Streaming Analytics
Machine Learning and AI
Edge computing
API Frameworks
Deep knowledge of Enterprise Systems and Global Operations functions in Sales, Supply Chain, and Finance
Knowledge of SAP systems and data
Expert in integration of planning and execution systems
Well versed in partner collaboration and supply chain visibility platforms
Has design and implementation experience of supply chain systems and BI data warehouses

Hands on Ability to drive architecture and development:
Needs to interact with multiple IT teams to drive architecture for Digital Global Ops
Will manage development of data pipelines, analytical models, self-service repositories, and analytical apps with internal and external teams
Will drive future state plans for technology, architecture, and analytical solutions for Global Ops
Ability to Consult with Business Leaders
Experience in consultative roles advising business leaders on technology and analytics
Experience deploying technology solutions for business as a program leader

Experience and Education

Engineering or Computer Science education
15 plus years’ experience in technology roles with at 7 years in leadership position
Hands on development experience in big data and analytics required

1061532",3.8,"Hewlett Packard Enterprise
3.8",Singapore,"Palo Alto, CA",10000+ employees,2015,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Oracle, Accenture"
309,#SGUNITEDJOBS BUSINESS ANALYST,"Creating a detailed business analysis, outlining problems, opportunities and solutions for a business/product
Defining business requirements and reporting them back to stakeholders
Executing tasks assigned by direct supervisor including scheduled after hours on-call responsibilies
Conducting research and data collection with minimal supervision
Supporting key decision makers to improve products and services

Job Requirements:
BA/BS in Mathematics, Statistics, Business, Computer Science, Information Technology or other equivalent qualifications
Experience working with statistical software (e.g. R, Python, Excel, etc.)
Equip with Basic statistical principles and practical applications
Experience in measuring cost and production
Exceptional problem solving skills
Equip with Deductive reasoning skills
Detail-oriented and able to consistently produce high quality, accurate work
Basic SQL skillsets is preferred",3.9,"TITANSOFT PTE. LTD.
3.9",Singapore,"Singapore, Singapore",201 to 500 employees,2005,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
310,#SGUNITEDJOBS BUSINESS ANALYST FOR THAI/VIET MARKETS,"Creating a detailed business analysis, outlining problems, opportunities and solutions for a business/product
Defining business requirements and reporting them back to stakeholders
Executing tasks assigned by direct supervisor including scheduled after hours on-call responsibilies
Conducting research and data collection with minimal supervision
Supporting key decision makers to improve products and services
Conducting environmental analysis/scanning of Thailand/Vietnam markets, and would require knowledge in Thai/Vietnamese languages to communicate with relevant stakeholders.

Job Requirements:
BA/BS in Mathematics, Statistics, Business, Computer Science, Information Technology or other equivalent qualifications
Experience working with statistical software (e.g. R, Python, Excel, etc.)
Equip with Basic statistical principles and practical applications
Experience in measuring cost and production
Exceptional problem solving skills
Equip with Deductive reasoning skills
Detail-oriented and able to consistently produce high quality, accurate work
Basic SQL skillsets is preferred",3.9,"TITANSOFT PTE. LTD.
3.9",Singapore,"Singapore, Singapore",201 to 500 employees,2005,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
311,#SGUNITEDJOBS SENIOR BUSINESS ANALYST,"Independently conduct data analysis to make business recommendations (cost-benefit, invest-divest, forecasting, impact analysis)
Develop and automate reports, iteratively build and prototype dashboards to provide insights at scale, solving for analytical needs
Drive collaboration with stakeholders to understand their business needs, formulate and complete end-to-end analysis that includes data gathering, analysis, ongoing scaled deliverables and presentations
Support key decision makers to improve products and services

Job Requirements:
BA/BS in Mathematics, Statistics, Finance, Computer Science, Information Technology or other equivalent qualifications
Experience working with statistical software (e.g. R, Python, Excel, SAS, MATLAB, etc.)
Experience in scripting with SQL
Experience in independently handling project
Equip with statistics and practical applications
Ability to conduct cost and revenues measurements
Ability to translate analysis results into business recommendations and insights
Ability to present the insights clearly to technical and non-technical audiences
Equip with strong written, verbal communication and presentations skills",3.9,"TITANSOFT PTE. LTD.
3.9",Singapore,"Singapore, Singapore",201 to 500 employees,2005,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
312,Tech Recruitment Consultant,"In the near future, every business function will be led and powered by Tech-Savvy employees. We know that as technology and global business landscapes evolve rapidly, our clients’ talent requirements are taking on new dimensions. We are expanding our team and if you have great passion in Recruitment, we are keen to hear you out.
You should have a good experience as a Tech Recruiter.
You should be candidate centric, nurturing talent on multiple platforms and establishing trust with your pool of candidates.
You are a natural in Business Development.
You are the company ambassador, at the same time building your personal brand, harnessing the power of social media to create an authentic online profile.
You are savvy with social media targeting on different channels for demographic specifics, running webinars or creating specific interest groups to increase brand awareness and publishing meaningful content
You are a networking machine, be authentic, determined and visible in the market by engaging with “real life” people rather than just having thousands of online contacts.
You have trust in Data and through it, identify trends and implement proactive recruitment strategy to stay ahead of the curve.
You are champion in leveraging the right technology for recruitment and be able to distinguish value in different technology that can separate you from your colleagues and competitors.
You are the consultant to your Clients, a trusted partner in their resourcing requirements.
You are a marketeer and augment influence as part of your recruitment strategy, able to create content that resonates with your target audience.
You are an influencer and effective in communicating across multiple platforms and channels to reach more diverse candidates to build excellent relationships.
Requirements
A minimum of 2 to 3 years working experience as Recruiter for IT domain.
Keen interest in Business Development work.
Influencer with integrity.
A degree or diploma in any discipline.
Singapore Certificate of Employment Intermidiaries (CEI) a must.
Must have passion & affinity to achieve target.
A self-starter, goal driven person with passion to advance.
Team player.
Benefits

We offer attractive remuneration package and career progression.

Please state clearly your past work experience, reasons for each leave, past and expected remuneration.

We regret to inform that only shortlisted candidates will be notified. Thank you in advance for your interest.",3.1,"Xcellink Pte Ltd
3.1",Singapore,"Singapore, Singapore",201 to 500 employees,-1,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
313,Senior Technical Consultant,"Roles & Responsibilities

Focus on more complex functional problems, generally without day-to-day supervision or direction. Provide guidance and advice to less experienced consultants in case of complex functional issues during the implementation and client relationships development. Has strong proficiency in the tools, systems, procedures that are used to accomplish the job
Demonstrate strong Stakeholder Management Skills with all contacts.
Successfully implement respective Product specialism.
Take a lead role in ensuring the contribution of others adds value.
Coordinate with the TEMENOS maintenance groups to ensure that the product problems identified are understood and resolved
The Senior Technical Consultant is expected to specialize in at least one of the following technical areas: Technical architecture and best use of TEMENOS Client services tool, Configuration of TEMENOS products or interfaces with the product, according to the definitions supplied, Data migration and related activities, Performance optimisation
Identify, define and coordinate any development activities that may occur during the implementation of TEMENOS products, such as additional specific functionality, interfacing to external systems or conversion programs to be built
Install custom enhancements and validate technical setup and conduct necessary testing to ensure user acceptance and global quality of the solution delivered
Advise the client on the setting up of a production environment and on the running of the T24 products including database administration
Provide clear and concise technical documentatio
Conduct client technical training as necessary
Identify and validate any gaps together with proposals for their resolution (e.g. workarounds or changes in processes) and ensure any solutions proposed are realistic and within the agreed scope of the project
Conduct parts or all of the User training in a subject, which includes design, customization and update of Training Materials and Handouts
Perform such other duties, functions and services, consistent with status or vocational ability, as may from time to time be required.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,JDX CONSULTING PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
314,Power BI Consultant,"Candidates should have report development experience and should have analytical thinking capability to transform the data into visualizations/dashboard reports.
3+ years of experience in Data warehousing with specific experience in BI report development.
3 +years' experience in Power BI development.
Connect, import, shape, and transform data for business intelligence (BI).
Experience in developing Visualization reports and dashboards using Power BI, Dimensional modelling, Modelling in Power BI .
Knowledge of Analytic/Business Intelligence tools such as SSRS, Tableau etc.
Visualize data, author reports, and schedule automated refresh of reports.
Familiarity with Data Integration and testing.
Experience in Microsoft SSRS and SQL Server including security features.
Hands on expertise of Power BI
Strong knowledge in SQL, PL/SQL and Data modelling
Knowledge of databases like Microsoft SQL Server, Oracle, etc.
Interested candidates kindly submit your updated CV in Word Format to: jasmin@techcomsolutions.net. Only shortlisted candidates will be notify. Thank you.

Exposure to alternate Visualization technologies like Tableau, Qlikview, Spotfire etc",1.5,"Techcom Solutions Pte Ltd
1.5",Singapore,"Singapore, Singapore",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
315,Urgent Need** Automation Test Analysts with Pactera Pactera Technologies Singapore,"Contact Rishi call ASAP @ 65 31634921 or mail me: - rishi.chowdhury@pactera.com
Fixed Salary: - Fixed salary + Variable Bonus
Location â€“ Singapore.
Full-time Permanent Job Feel free to apply
*Hands-on exposure to Automation testing Tosca automation Tool using is MUST** Any kind of Tosca Certification will be preferred.
Responsibilities: -
â€¢Identifying and selecting the automation test cases
â€¢Applying various designs and documenting the automation test strategy
â€¢Creating an automation test plan and getting approval
â€¢Configuring Selenium Test Environment (STE) in order to set it up
â€¢Participating in Selenium Environment Setup with an Integrated Development Environment (IDE)
â€¢Automating the design of a framework
â€¢Implementing it as per the structure of the project
â€¢Creating, enhancing, debugging, and running the test cases
â€¢Collating and monitoring the defect management process
â€¢Managing the changes and executing regression tests
â€¢Coming up with exact solutions for problems related to object identity and error handling
â€¢Work with cross-functional teams to ensure quality throughout the software development lifecycle

Requirements: -
â€¢2+ years Automated test using Tosca, Selenium or Java will be preferred
â€¢Design & build test harnesses for Automation Testing Design/Architect test automation framework and develop the new test automation libraries; Tool â€“ Tosca or Selenium
â€¢Experience working within DevOps tools, CI/CD, framework and workflow is preferred
â€¢Design & execute Regression Test Pack using frontend & backend test scripts using Automate the Test Data Management using Automation tools
â€¢Design and Develop the Automated solution for Sanity Testing for various repeatable tests.
â€¢Implement Automated testing for all the workstreams to improve the overall testing cycle.
Pactera ASEAN Technology offers Test Center of Excellence (TCoE) and Development & Operations (DevOps) services to clients in Banks, Insurance, Telco, and Retail. Pactera is a trusted consulting and technology services partner with proven global capabilities. Clients include Fortune 500 companies across Financial Services, Telecommunications, Life Sciences, Manufacturing, Retail & Distribution sectors. Pactera is recognized by industry analysts for extensive services and capabilities that help clients win in today's agile global marketplace.
Pactera was Awarded ""Top 50 Technology Provider on 2018 IDC FinTech 100"" - the most comprehensive global vendor ranking within the financial services and insurance industry. The annual IDC FinTech Ranking is based on the 2017 calendar year revenues attributed to financial institutions.
Please learn more at https://en.pactera.com
*Hands-on exposure to Automation testing Tosca automation Tool using is MUST**",3.1,"Pactera Limited
3.1",Singapore,"Beijing, China",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
316,"Technology Vendor Manager, Banking","Job Description :
Description

Kerry Consulting has been appointed by a leading bank to identify a Vendor Manager to oversee third party contractors (with an heavy emphasis on Technology Vendors) and ensure that services provided is delivered in accordance to the bankâ€™s regulatory compliance.
Responsibilities
As Vendor Manager, you are responsible for the management of agreements with third party contractors. You will monitor their performance and the achievements of targets. You will chair regular follow-up meetings with vendors and report gaps in services provided. You will work with the Technology team, the Business, Legal, Compliance and other stakeholders to ensure services provided meet expectations and regulatory requirements.
Requirements
You have 8 years of experience with exposure to technology vendor management in the financial services industry. You are able to assess vendors through KPI to understand their performance. You have good stakeholder management skills and feel comfortable interacting with both technical and leadership teams. You are self-motivated and able to work independently.
To Apply
To apply, please submit your resume to Andreas Stott at as@kerryconsulting.com, quoting the job title and reference number AS17543. We regret that only shortlisted candidates will be notified.

Job Description : DescriptionKerry Consulting has been appointed by a leading bank to identify a Vendor Manager to oversee third party contractors (with an heavy emphasis on Technology Vendors) and ensure that services provided is delivered in a",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
