,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
234,Senior Data Scientist,"Singtel
Responsibilities
Translate pain-points of stakeholders into problem statements, architect and implement AI technologies/solutioning and present results and insights to business stakeholders.
Solid track record of deploying machine learning algorithms in production environment.
Work with business, data analyst, and IT stakeholders on data ingestion, architecture, test and solution design for model production and deployment
Develop and deploy analytical solutions across a variety of business functions, including, but not limited to: customer acquisition, customer retention, product development, pricing decisions, network roll-out, fraud identification
Track and improve performance of analytical solutions developed
Communicate findings to wider audiences within Singtel and be a data evangelist within the Singtel consumer group
Stay current on cutting edge business applications, tools and approaches
Required Skills and Qualifications
Significant relevant experience in building and deploying data science solutions on large amounts of data.
Advanced degree preferred: Masters degree with 3-5 years experience in Computer Science, Applied Mathematics, Statistics, Machine Learning, or a related quantitative field.
Deep technical and data science expertise, including experience in the following:
Analytical methods: statistical modeling (e.g., linear regression, GLMs, time series), supervised machine learning (e.g., random forests, neural networks), design of experiments, segmentation/clustering, text mining, network analysis (e.g., location allocation), optimization, simulation
Analytics tools: Data wrangling (SQL, R, Python, PostGRESql, Spark, Hadoop/Hive), Data Modeling (R, Python), Data visualization (Tableau)
Experience building in-production models, including associated scripting, error handling and documentation
Strong record of professional accomplishment
Highly self-driven, demonstrate critical thinking, team player & fast learner
Excellent communication and presentation skills in English

Apply now »",3.3,"Singtel
3.3",Singapore,"Singapore, Singapore",10000+ employees,1879,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (SGD),"StarHub, MobileOne, Telstra"
235,#SGUNITEDJOBS DATA SCIENTIST,"Data Scientist (Full-Time)

Job Responsibilities
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies
Work closely with the Lead Solutions Architect, and is able to work with minimal guidance
Employ previous knowledge of Data Science and statistical analysis to collect, analyse and interpret large data sets
Dedicated to the Big Data section of this project
Employ working knowledge of Machine Learning code and algorithms and facilitate the integration into our existing software
Develop custom data models and algorithms to data sets
Drive business results with data-based insights
Use predictive modelling to increase and optimise customer experiences, revenue generation and targeting of customers
Develop company A/B testing framework and test model quality
Develop processes and tools to monitor and analyse model performance and data accuracy
Job Requirements
Possesses strong fundamentals on building data analytic models from scratch, and has a portfolio of prior completed projects to show
Adept at using large data sets to find opportunities for product and process optimisation, and using models to test the effectiveness of different courses of action
Extensive background in data mining and statistical analysis
Able to understand various data structures and common methods in data transformation
Able to take on open sourced code, and customise and build on them
Excellent pattern recognition and predictive modelling skills
Has prior front end or back end coding experience in one or more of the following: Java, Python, Javascript
Knowledge of advanced statistical techniques and concepts (regression, properties of distribution, statistical tests and proper usage etc.)
Knowledge of a variety of machine learning (ML) techniques (clustering, decision tree learning, artificial neural networks, and their real/world applications.
Minimum 2 years of practical experience with SAS, ETL, data processing, database programming and data analytics
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis etc.",1.0,"TIME ACCESS INTERNATIONAL
1.0",Singapore,"Sydney, Australia",1 to 50 employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
236,Senior Market Risk Analyst,"Job Description

The Senior Products Market Risk Analyst is responsible for ensuring that day to day risk management activities surrounding the SIETCO T&S Products organization are executed in a controlled and professional manner including:
Ensuring all trading activities remain within mandated exposure and risk limits.
Ensuring all exposures are properly recorded using established fair value methodologies.
Ensuring a daily commentary is produced analyzing daily/monthly P&L performance.
The role is expected to have Market Risk oversight over the T&S Products businesses, specifically in ensuring there is appropriate control and understanding on the identification, valuation and exposure reporting for the various Products Trading desks, and where required, provide event-specific additional monitoring (e.g. IMO 2020), or act as a Focal point for a major Market Risk initiative (e.g. Quant Portal focal point).

Working closely with the Credit and Enterprise Risk teams to ensure trading risks and returns are fully understood, captured and challenged where necessary. This will also include longer term risks, inherent in contracts such as, but not limited to, storage, pipelines, time-charters. The role works closely with risk leads for all parts of the risk management spectrum including a significant Shell Business Operations component. The incumbent is tasked with ensuring that the SIETCO T&S Products business is widely understood and that any changes to it or the supporting risk management framework are communicated properly to all stakeholders.

In other words, the Role entails:
Risk identification: model & portfolio assumptions and market inputs, pricing issues, valuation parameters, and instrument types for Products
Develop and apply fair economic value principles across the Products business, includes providing modeling support and coordinating across the Global Products teams to ensure consistent application.
Become a systems and data expert ensuring that knowledge around market risk reference data & forward curve construction is well documented for the benefit of the wider Market Risk team.
Provide review and comments on new and group business proposals.
Assess the risks associated with structured deals and the valuation models used for physical/financial trading and hedging, at times building out models to calibrate performance of such deals.
Assist in limit setting & monitoring of SIETCO Products business, but equally play a key role in limit setting across the Global Products business
Develop tools for on-going portfolio reviews and produce “deep dive” analysis for senior management
Drive understanding of the design and utilization of methodologies to assess risk/reward of the portfolio, including VaR back-testing / Stress Testing / Scenario Analysis / pricing for liquidity
Ensures that all exposures generated are fully understood and that these exposures and resultant P&L are properly evaluated, validated and analyzed prior to any income being reported.
Collaborate with IT and other staff to identify, develop and implement systems efficiencies and reporting capabilities for risk books
User testing of systems functionality and enhancements while providing feedback to key stakeholders
This role will provide risk management expertise in complex areas
Support the review and execution of SOX controls
Partner with and provide support to other Products Market Risk Teams
Provide input for the quarterly Global Products Risk Committee meetings
Auto req ID
138598BR

Skillpool
Support

Country of Work Location
Singapore

Employment Type
Full Time

Company Description
Shell is one the largest foreign investors in Singapore and began operations in 1891. Today, we have more than 3,200 employees in Singapore alone. The Pulau Bukom Manufacturing Site today is the largest Shell refinery in the world in terms of crude distillation capacity, which makes Singapore a key regional supply and trading centre for Shell in the East. Singapore is the largest petrochemical production and export centre in the Asia Pacific region. Shell Jurong Island (SJI) manufactures petrochemicals to meet the fast-growing demand for these products in the region. We also have one of the largest single-branded retail networks in Singapore, providing customers with a wide range of quality products and services. When you join Shell in Singapore, you can count on our commitment to help you thrive and propel your career by means of our industry-leading development programme and our available and unrivalled pool of local and global experts. Our numerous global and local skill pools as well as our diversity are key to our success and continuing innovation.

Disclaimer
Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date.

Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world.

The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand.

Shell is an Equal Opportunity Employer.

Work Location
Singapore - Metropolis

Requirements
What we look for:
5-10 years of experience with bachelor’s degree in Business, Economics, Mathematics, Accounting, Engineering or IT
Strong business analysis skills, modelling capabilities, research and problem-solving skills, computer skills, technologically oriented
Self-starter, highly motivated, results oriented, manage own work with limited supervision
Team player, good interpersonal skills flexible to work across numerous time zones with both Market Risk teams in other locations, but equally the Shell Business Operations Centre in India.
Reliable and dependable
Innovative and creative, excellent problem-solving capabilities
Continuous improvement mindset, utilizing tools to streamline and automate tasks
Understanding of trading, operations, risk and mid/back office business processes, policies, procedures and controls an advantage
Awareness of trading influences, deal structures and types, interpreting positions, P&L, market to market, trading reporting regulations, financial and management reporting, position reporting, and financial analysis
Capable of being independent from front office; able to objectively analyze and report risks and exposures
This is a role for a person who brings diversity of thought, who is not afraid to speak up and who is comfortable challenging senior stakeholders.
Experience energy trading risk management systems an advantage
City, State (if applicable)
Singapore",4.0,"Shell
4.0",Singapore,"Houston, TX",10000+ employees,1907,Company - Public,Oil & Gas Exploration & Production,"Oil, Gas, Energy & Utilities",$10+ billion (SGD),"ExxonMobil, BP, Chevron"
237,Data Scientist Lead,"Roles & Responsibilities

Job Description:
Primary responsibility for successful delivery of the algorithms, statistical models and reporting tools to meet Prudential business needs. Acts as the analytic team lead for large and complex projects involving multiple resources and tasks, providing individual mentoring in support of company objectives.
Develop, build and train machine learning models using wide range of machine learning tools and frameworks, such as Theano, Tensorflow, Caffe, Torch, etc
Lead and coach Data Science teams with machine learning algorithms including decision trees, probability networks, association rules, clustering, regression, and neural networks
Performs analyses of structured and unstructured data to solve multiple and/or complex business problems utilizing advanced statistical techniques and mathematical analyses and broad knowledge of the organization and/or industry.
Generate new calculated features that improve the predictive of statistical relationships
Condense complex analysis and technical concepts into clear and concise takeaways for business leaders
Collaborates with business partners to understand their problems and goals, develop predictive modeling, statistical analysis, data reports and performance metrics.
Train ML Models based on predictive algorithms
Use strong knowledge in algorithms and predictive models to investigate problems, detect patterns and recommend solutions.

Who we are looking for:
Subject Matter Expertise in effective machine learning tools and technologies including Tensorflow, Spark/Spark MLib, Flink, Mahout or any packaged cognitive solutions
Subject Matter Expertise with application of machine learning concepts and techniques (linear/logistic regression, clustering, classification, PCA, Naive Bayes, association rules, Collaborative Filtering, recommendation techniques, Neural Nets, etc.
Subject Matter Expertise in high-level scripting languages for statistical and scientific computing including Python, R, Scala, or PySpark
Strong knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources.
Demonstrates proficiency in most areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and in-depth specialization in some areas.
Database programming experience both in SQL(MS SQL, Oracle) as well as NoSQL Databases(MongoDB, CouchDB, etc)
Deep Expertise in Data Visualization including Matplotlib, plot.ly, C4.js, Dataiku, Tableau, Highcharts, ggplot etc)
Deep expertise with large datasets and distributed architectures like Hadoop/Spark and open source data mining and machine learning frameworks
Deep expertise in creating interface specification documents, attribute mapping documents, functional specifications
Experience with web scraping
Experience with Text Matching applications

Education

PhD STEM (Science, Technology, Engineering, Mathematics) degree with 1 years’ experience or Masters STEM degree with 5 years’ experience or Bachelor's STEM degree with 6 years required
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.4,"PRUDENTIAL ASSURANCE COMPANY SINGAPORE (PTE) LIMITED
3.4",Singapore,"Singapore, Singapore",501 to 1000 employees,1933,Subsidiary or Business Segment,Insurance Operators,Insurance,$5 to $10 billion (SGD),-1
238,Research Analyst II (UX design),"A global tech firm is looking for a Research Analyst!
Your new company
You will be working for one of the world’s leading tech company conducting independent research on multiple aspects of how users engage with novel products and experiences.

Your new role

Collect and analyse user behaviour via quantitative methods, benchmark studies, lab studies, and surveys
Work with designers, product managers, engineers and research managers to prioritise research opportunities in a fast-paced, rapidly changing environment
Understand and incorporate complex technical and business requirements into research
Evangelise research findings to diverse audiences through written reports and oral presentations

What you'll need to succeed

BA/BS in Human-Computer interaction, cognitive science, experimental psychology, anthropology, information science, or related field or equivalent practical experience
3+ years’ of working experience in applied research for mobile apps, software, and or other digital interfaces
Strong understanding of strengths and shortcomings of different research methods, including when and how to apply them during each product phase
Excellent working knowledge of statistics and the principles of experiment design
Excellent leadership, communication, and teamwork skills

What you'll get in return
You will have an excellent opportunity to work in one of the world’s largest tech company. You will work in an environment that focuses on growth and work-life balance, surrounded by world class facilities.

What you need to do now
If you’re interested in this role, click ‘Apply now’ to forward an up-to-date copy of you CV to lauren.lee@hays.com.my #1166284",3.8,"Hays
3.8",Singapore,"London, United Kingdom",5001 to 10000 employees,1968,Company - Private,-1,-1,$2 to $5 billion (SGD),"PageGroup, Robert Half, Robert Walters"
239,Research Assistant / Associate (Policy Analyst): Ageing Index,"Research Assistant/Associate Policy Analyst – Ageing Index

The Saw Swee Hock School of Public Health (SSHSPH) at the National

University of Singapore (NUS) is recruiting a Research Assistant/Associate
Policy Analyst. The rapid population ageing in Singapore and Asia calls for

innovative solutions in five domains: (1) Productivity and Engagement, (2)

Wellbeing, (3) Cohesion, (4) Equity, and (5) Security. The project aims to

develop an Ageing Index that measures how Singapore and Asia are adapting
to societal ageing across these domains. The candidate will also be working

on models in policy evaluation. This is a full-time position based in Singapore.

Duties may include but are not limited to: (1) provide programming support

to a research project (2) assist with data analyses; (3) manage large complex

databases; (4) conduct literature reviews (5) contribute to the development

of scientific papers and the dissemination of the study findings.

The appointed candidate should: (1) Hold at least a bachelor degree (2) be

proficient in Stata or R and (3) have experience in statistics, mathematics,
econometrics, computer science, quantitative social science, public health,

epidemiology or related field. Experience with C++ is preferred but not

required.

The ideal candidate should demonstrate the ability to query large data sets

and have excellent knowledge of quantitative methods in applied health

and/or social sciences. Fluency in English, as well as demonstrably good
writing and analytic skills are essential. The role will suit someone who enjoys

problem solving.

The position is for one year but can potentially be extended. The grade of

appointment will be accorded based on candidate’s academic qualifications

and years of relevant experience.

Applicants should send the following by email to Dr. Cynthia Chen

(ephchc@nus.edu.sg):
1) Cover note introducing themselves (no more than 250 words)

2) Brief statement of interest matching their skills and competencies to

the post (no more than 500 words)
3) A two page Curriculum Vitae (only including relevant information),

containing details of two named referees

4) A sample of published work and their roles in the projects, if applicable
5) A complete NUS Personal Data Consent for Job Applicants (form is

available here: NUS Personal Data Consent for Job Applicants)

Interviews will be either face to face for local candidates or by video for those
who are based abroad. We are accepting applications until the position is

filled.",4.0,"NUS Saw Swee Hock School of Public Health
4.0",Singapore,"Singapore, Singapore",10000+ employees,1905,College / University,-1,-1,$1 to $2 billion (SGD),-1
240,Senior Data Scientist,"Newly created position
Well-funded startup
Huge growth potential
Key Responsibilities
Review and determine value of unstructured data from various data sources
Extract structured data sets applying industry (ontology) schemas to large unstructured aggregated data sets
Creating systems that ingest data from various sources
Design, architecture and implement data pipelines using cloud-native infrastructure and services to solve from MVP to scale
Ownership of end-to-end data pipelines and automate data quality reporting process.
Designing data models to support data transformations, analytics, reporting and data science models (Preferred)
Workflow flexibility and strong teamwork skills
Collaboration with SME/Software engineers and Data Science experts
Experience with distributed systems and cloud architecture
Write efficient, well documented and highly readable code
Requirements
At least 2+ years of experience in Big Data Engineering using tools like Spark, Hadoop, Hive, etc.
At least 3+ years of experience with Software Engineering using Python / development using modern Relational and NoSQL databases like MySQL, PostgreSQL, and MongoDB
Some experience with stream processing systems : Storm, Spark Streaming, etc.
Some Data Modelling and Data Science experience building predictive models
Experience with Unix and statistical software packages (R, SAS) for data manipulation
Confidence with analytical tools such as R or Matlab
Experience with data-science tools / workbench like Dataiku, Jupyter, Rapid Miner, etc. is a plus
Experience with Docker and Linux shell a plus
Experience designing data models preferred
Able to adapt to a fast-paced and dynamic work environment
To apply, please provide your resume in MS Word format together with your application. We regret to inform that only shortlisted candidates will be contacted. Thanks.

EA License No: 19C9807
Registration No: R1871920 (Kwok Pei Wen)

Job Type: Full-time

Experience:
Software Engineering using Python: 3 years (Required)
Big Data Engineering: 2 years (Required)
Work Remotely:
Temporarily due to COVID-19",-1,Gateway Search Pte Ltd,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
241,"AVP, Business Analyst (Credit Risk)","This role serves as a key person to support the credit risk team in transformation tasks, working closely with Business, Risk, and Technology partners. For this role, we are seeking a results-focused and highly motivated individual to be responsible for coordination and execution of various technology related initiatives sponsored by the Credit Transformation team.

Some of the key responsibilities will include:
Work with multiple functional teams and create detailed process and system design requirements for various transformational initiatives for WCT
Analyze impact and provide data analytical support for various initiatives to support or challenge decisions made within those initiatives
Collaborate with teammates to develop UAT testing strategy and detailed test cases including detailed success criteria
Partner across risk and middle office operation teams to help complete testing of all WCT initiatives
Create effective PowerPoint presentations that will communicate analytical findings and drive business initiatives

To be eligible for this role you will require:
5 to 7 years of Credit Risk Management and/or Analytics in banking
industry
Knowledge in SQL and procedures/functions in writing of SQL queries and Tableau
Strong analytical and product management skills required, including a thorough understanding of how to interpret business needs and translate them into application and operational requirements
Strong communication skills, project management skills, and ability to be an effective team player would be critical to this role
Knowledge of financial instruments/markets, risk monitoring processes and counterparty credit risk measurement will also be favourably considered
Bachelor’s degree is required, quantitative degree preferred

Please contact Vanessa Leonhardt on +65 6850 7206 or email your cv directly in word format with job reference no. Jo0000003870 to banking-SG@theedgeinasia.com

Please note that due to the high number of applications only shortlisted candidates will be contacted. If you do not hear from us in the next 5 business days we regret to inform you that your application for this position was unsuccessful.

EA Licence : 16S8131

Recruiter Licence : R1328559",4.0,"The Edge Asia
4.0",Singapore,"Hong Kong, Hong Kong",1 to 50 employees,2013,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
242,Junior Data Scientist,"The purpose of the role is to work on all aspects of data analysis to distil actionable insight through analytics

Job Title:
Junior Data Scientist

Job Description:
Role Purpose

iProspect helps our clients achieve transformative change in the digital economy. Gleaning insight from data is fundamental to that change. We are looking for data scientists to help grow our technical specialism.

A balance of business and technical skill, Data scientists guide how we use data to understand and optimise media investments.

Your technical skills make you an aspiring data scientist, versed in data acquisition, manipulation and analyses. Your commercial interest ensures that you’d like to apply those skills to client business challenges and see the results; not be stuck in the background. You have the ability to (re)design a process as well as distill complexity into a simple message.

You will join a distinctly ambitious team. We ask a lot, but in return you’ll build excellent career foundations within an industry at the heart of the digital revolution.

Key Accountabilities

The key elements of the role are;

Influence stakeholders, using your analytical experience and technical specialism
Assist on multiple projects across a portfolio of clients
Build and improve existing analytical solutions
Gain practical experience across a range of technologies, including cloud platforms, Ad/MarTech stacks, customer data platforms, verification technology, visualisation tools and more
Oversee data management and governance
Identify weaknesses in processes and reengineer them
Partner closely with the wider agency; working alongside iProspect and other Dentsu Aegis Network teams to apply data to business decisions

Person Specification

We welcome applications from those with 2 to 3 years’ experience.

Essential qualities

Strong logic & quantitative skills, including analytical abilities and mathematical proficiency
Proficient coding; experience in SQL, R, Python, JavaScript are all relevant
Experience with cloud platforms (Google Cloud Platform, AWS, Azure)
Knowledge of analytical modelling; able to determine why a number is right or wrong.
Self-motivated & articulate in explaining technical concepts to a less specialist audience
Great interpersonal skills; ability to build and maintain strong working relationships internally and externally
Strong Microsoft Office skills, notably;
Especially strong in Excel – data wrangling, pivot tables, macros etc
Strong in PowerPoint – data presentation & story telling
Remain calm when faced with multiple tasks; able to prioritise and deliver on time
Willingness to ‘pick up and run’ with projects when necessary; own deliverables and see them to completion
Comfortable working & learning independently, as well as in a team
Understand how we add value to our clients’ business
Fluency in English (written and oral)

Additional skills

Knowledge of digital/marketing fields e.g. SEO, PPC, programmatic and social
Experience with digital tracking technologies
Experience with cloud platforms (AWS, Azure, Google Cloud Platform)
Experience with data visualisation tools such as Datorama, Qlikview, Tableau
Experience with machine learning
Experience with querying reporting APIs
Experience in additional coding languages
Additional Asian languages
Please include an updated CV in your application.
*We regret that only short-listed candidates will be notified.
Location:
Singapore

Brand:
Time Type:
Full time

Contract Type:
Permanent",-1,earlycareers-dentsuaegisnetwork,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
243,Senior Data Scientist,"Roles & Responsibilities

Responsibilities:
Design and implement the algorithms engine, promote and verify the performance.
Apply machine learning algorithms to design and improve user models.
Research and optimize feature engineering, CTR predication to improve user experience.

Requirements:
at least 5 years of experience in a related field
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.0,"LINKSURE NETWORK HOLDING PTE. LIMITED
3.0",Singapore,"Pudong, China",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
244,Senior Data Analyst / Data Analyst [Data Analytics Division],"Roles & Responsibilities

Responsibilities:
Responsible for the collection, analysis and reporting of labour market trends, employment facilitation (EF) insights to facilitate policies, programmes and system enhancements
Analyse labour market and EF-related datasets to identify key insights and trends
Draw insights from analysis to facilitate policies, programmes and system's developments and enhancements
Assist in the reporting of labour market analysis and EF statistics
Acquire data from primary or secondary data sources including other government databases
Work with stakeholders to facilitate their data request approvals

Requirements:
Tertiary qualifications, preferably with specialisation in quantitative analysis (e.g. Statistics, Economics)
Up to 3 years of relevant working experience in the fields of data or statistical analysis for Data Analyst; 3-7 years of relevant experience for Senior Data Analyst
Proficient in at least one of the data analysis or visualisation tool (e.g. Stata, SAS, R, Python, Tableau)
Good writing and communication skills
Strong team player
Able to take the initiative to address challenges and issues at work
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.7,"WORKFORCE SINGAPORE
3.7",Singapore,"Singapore, Singapore",501 to 1000 employees,2003,Government,Government Agencies,Government,$1 to $5 million (SGD),-1
245,Marketing Segment & Services Lead Analyst,"Job Purpose:

The Asia Retail Banking team drives the retail banking strategy across APAC and is one of the key pillars of the consumer franchise in the region. The APAC Regional team is responsible for the development of the regional segment strategy (Wealth Management, Emerging Affluent and Global Client), product strategy (asset and liability products), and our sales and distribution strategy. The team is responsible for ensuring that we build business models that are predictable, sustainable and result in profitable growth. The APAC Retail Banking team also establishes the framework and approach to ensure alignment around our core execution pillars, helps foster communication and best practice sharing, and drives efficiencies in our operating model across the region. The Asia Retail Bank segment strategy is a well-developed tiered segment model. We are a regional scale business with 24K qualified CPC clients (11 markets), 243K qualified Citigold clients (17 markets), 224K qualified Citi Priority clients (12 markets) and 4.5MM Citibanking clients. The Regional segment team plays a key strategic and execution role to drive a consistent and structured business strategy containing insights and analysis, business direction and essential elements (best practices, pitch scripts, sales strategy etc.) which are beneficial and help us drive a common agenda across the multi-market region.

Key Responsibilities:

Develop and drive holistic client engagement strategy to increase retail digital adoption, activation and sales KPI
Holistic Client Engagement with focus on DIY digital engagement strategy
Work with relevant stakeholders to develop content and communication to support digital client journeys
Collaborate with product owners and markets for alignment on product offerings & campaign strategies
Champion product targeting strategies working with Decision Management and Product Teams
Implement end to end sales fulfilment for non STP journeys
Work with internal stakeholders and external partners to drive timely project implementation across all markets.
Responsible for digital enablement
Work with Retail and Digital teams across Region and Countries to increase 30 / 90 day digital / mobile usage
Identify new opportunities and create synergy offerings through data analysis and digital enablement
Emerging Affluent Engagement Strategy
Drive the revamp of the Citi Priority / Citibanking segment proposition and engagement
Work towards a cost lite solution focusing on digital servicing
Implement a sub-segment strategy with PB / Specialist assisted digital hubs
Ideate and execute the Retail client communication and digital adoption strategy across the region
Create a focused approach to client communication always on, consistent and proactive outreach
Work with product partners across assets to create seamless pre-on-boarding, on-boarding and continuous client engagement journeys
Create digital footprints with a deepening focus on digital origination through extensive interactions with Digital and Technology teams
Ensure robust NPS focus (top-down and bottom-up) and drive better scores with disciplined tracking of all metrics and parameters
Knowledge/Experience/Technical skills:
Minimum 10 years of experience with client segment strategy management
Excellent working knowledge of financial markets including investments, FX, and margin lending
Strong understanding of insurance, cards and mortgage products to be able to partner with them to develop segment specific offers(pricing, fees, product structure)
Candidate needs to have very strong analytical skills
Experience in the financial services industry with roles in product development would be a value add as the segment lead needs to show end to end ownership and ability to drive client growth, Net New Money and segment P&L
Strong understanding of regional GCB business landscape, regional customer portfolio, business trends, technology and digital trends
Proven experience of project management, with strong ability to take ownership and drive projects independently
A strong commitment to completing deliverables on time
A proactive approach and the ability to identify potential project risk at an early stage in the project life cycle
The ability to efficiently and effectively escalate key project risks to Key Stakeholders
Strong and resourceful problem solver who can manage issues including project related defects working with the various partners
Demonstrated ability to understand and discuss complex technical concepts
Knowledge of online and offline financial businesses
Personal Skills:
Experience and ease in interfacing with Senior Management
A track record of project delivery for large, cross-functional, highly technical and complex projects
Experience with building and launching new products, channels or services from the ground up
Strong analytical and quantitative skills; ability to use hard data and metrics to back up assumptions and recommendations
Possess a natural curiosity and an ability to distill sometimes unfamiliar topics to core issues to make decisions
Solid business judgment
Team player with a strong sense of competing priorities and the interests of various stakeholders with an ability to negotiate, persuade and adapt
Excellent communication skills, both written and verbal, able to communicate effectively with senior internal stakeholders
Ability to manage, develop and motivate virtual teams, and delivering results both as an individual and through virtual teams
Demonstrate through delivery of projects the ability to motivate and influence business partners to deliver on milestones/commitments
Willingness to travel, as required
-------------------------------------------------

Grade :

------------------------------------------------------

Time Type :Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE.

To view the ""EEO is the Law"" poster CLICK HERE. To view the EEO is the Law Supplement CLICK HERE.
To view the EEO Policy Statement CLICK HERE.
To view the Pay Transparency Posting CLICK HERE.",3.4,"Citibank
3.4",Singapore,"Elk Grove Village, IL",5001 to 10000 employees,-1,Subsidiary or Business Segment,Lending,Finance,$50 to $100 million (SGD),-1
246,Senior / Health Policy Analysts (Medical Claims Ecosystem Office),"You will be involved in fundamentally redesigning and transforming the national financial claims ecosystem, which is the lifeblood connecting hospitals, clinics, private insurers, Central Provident Fund Board and Ministry of Health, delivering affordable and accessible healthcare for patients.

Taking an AGILE approach, you will work alongside a team with varied skills and backgrounds to analyse, review and digitise business processes, as well as modernise the financial claims engine that drives the MediSave and MediShield Life schemes, Integrated Shield Plans and other third party private payers, to (i) enable faster policy and innovation cycles, (ii) create a citizen-centric claims experience, and (iii) leverage on better data and analytics to design financing policies and manage costs.

Requirements

Qualifications in any discipline preferably in Economics, Finance
2-3 years of experience in Public Service will be an advantage
Having prior experience with design and development of IT systems is preferred
Good quantitative skills, as well as writing and communication skills
Good people skills to deal with internal and external stakeholders
Able to work under pressure in a fast-paced environment and welcomes challenges
Fresh graduate is welcome",4.1,"Ministry of Health
4.1",Singapore,"Santiago, Chile",5001 to 10000 employees,-1,Government,Healthcare Services & Hospitals,Healthcare,Unknown / Non-Applicable,-1
247,Lead Portfolio Risk Analyst,"This Lead Portfolio Risk Analyst role will design, implement, and monitor all portfolio risk analytics models, methodologies, strategies, and controls in support of all FinAccel portfolios. The ideal candidate requires direct experience in Portfolio Risk analysis. The incumbent must exercise expertise and senior judgment skills as well as strategic thinking to effectively leverage data, scoring, and analytics to accomplish required tasks within established policy, procedures, and regulatory guidelines. This role interfaces directly with cross-functionality peers and senior executives across the organization, thus excellent communication skill is really essential.

Responsibilities:
Continuous monitoring of key risk indicators for the portfolio. Perform in-depth analysis to evaluate risk event and outline findings.Develop and continuously improve risk related portfolio monitoring and provide regular information to the top management.Develop understanding of key business process related to credit underwriting and collections and actively provide inputs for portfolio risk improvement.Liaise with product and data science team to provide inputs to build accurate and informative credit and fraud scoring systems.Participate on new product launch, policy change implementations and process changes.

Requirements:
Bachelor’s degree (Master’s degree a plus) in a highly quantitative field (Statistics, Economics, Operations Research, Computer Science, Mathematics, or other quantitatively-oriented degree).Minimum 5 years experiences in Risk analytics or portfolio analytics with a financial institution or consulting firm advising financial institutions.Advanced knowledge of SQL required. Knowledge of data science tools (e.g. R/Python) is a big plus.Strong passion on working with numbers and poses strong analytical skills.High degree of drive and motivation – to ensure delivery of objectives in a timely, efficient and effective manner.",4.0,"FinAccel
4.0",Singapore,"Jakarta, Indonesia",51 to 200 employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
