,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
238,Research Engineer,"We are looking for a candidate who is interested in using advanced oxidation processes and green catalysts for industrial wastewater treatments. The candidate must have a BS degree in Chemical Engineering, and be familiar with analytical chemistry. Scopes of the work include, but not limited to, water sample analysis, operating pilot-scale reactors and trouble-shooting pilot plants in different industrial sites. The candidate must have good communication skills and is able to work in a team environment.

BS in Chemical Engineering obtained in the last 10 years.

2-3 years of research experiences in a lab.

Good communication skills.",4.0,"National University of Singapore
4.0",Queenstown,"Singapore, Singapore",10000+ employees,1905,College / University,-1,-1,$1 to $2 billion (SGD),-1
239,Algorithm Engineer,"At least 3 years of proven experience in Data Science
Your new company
A world-leading IOT energy tech MNC

Your new role
Leverage machine learning (ML) algorithms to build prediction models based on historical data, predict power loads, electricity transaction prices, etc., design and implement appropriate algorithms to ensure prediction accuracy, and deliver models to software teams.
Design optimized control models by combining operational research and referencing historical data and industry characteristics to control and dispatch various types of power generation and consumption devices, ensuring that the customer's optimization goals are met.
Work closely with other engineering and product teams to deliver end to end solutions

What you’ll need to succeed
Hands-on experience in machine learning algorithms on regression prediction, and familiar with various regression prediction models, such as random forest, GBR and SVR.
Familiar with time sequence analysis, regression, clustering and classification algorithms and their principles, understanding the principles of multivariate statistical analysis, and mastering the application technology of feature engineering.
Familiar with the principles of mixed integer linear planning and mastering more than one optimization solver, such as GLPK, Gurobi, and Cplex.
An expert in more than one popular deep learning framework, such as tensorflow, keras, and torch.
Proficient in Python.

What you need to do now
If you’re interested in this role, click ‘apply now’ to forward an up-to-date copy of your CV. If this job isn’t quite right for you but you are looking for a new position within Data Science and Analytics, please contact Germaine Yin at +65 8838 0929 or email germaine.yin@hays.com.sg for a confidential discussion of your career! Hays Registration Number: 200609504D, EA License: 07C3924, Registration ID Number: R1982882 #1176037",3.8,"Hays
3.8",Singapore,"London, United Kingdom",5001 to 10000 employees,1968,Company - Private,-1,-1,$2 to $5 billion (SGD),"PageGroup, Robert Half, Robert Walters"
240,Research Engineer (Computer Science/Aerospace Engineering/Applied Mathematics),"School of Mechanical & Aerospace Engineering invites applications for the position of Research Engineer.

As a member of the Saab-NTU Joint Research Centre at Nanyang Technological University you will be part of a research team studying the use of Artificial Intelligence and Data-Driven Machine Learning techniques for the development of Next-Generation Air Traffic Management (ATM) assistance tools for Remote Airport Tower Control.

Key Responsibilities:
Conduct research and development related to Artificial Intelligence and Machine Learning applied to Air Traffic Management (ATM)
Develop algorithms and models, perform data processing & mining, and perform analytics for future ATM systems
Provide support on the implementation and verification of an AI-based Remote Tower Control assistance system

Job Requirements:
Bachelor’s Degree or higher in Computer Science, Aerospace Engineering or Applied Mathematics (Bachelor's Degree with minimum four years of work experience; Master's Degree with minimum two years of work experience)
Deep understanding and experience in the theory and application of AI and Machine Learning techniques
Programming Experience and knowledge of Python, Matlab, R and/or C++
Demonstrated project experience related to Airport or Air Traffic Management will be advantageous to the role
Experience of sound Software Engineering practices, including data management, software version control and database design will be a advantageous to the role
Understanding of statistical methods and/or probability theory will be a plus
Good English writing and communication skills
Independent and team player

We regret that only shortlisted candidates will be notified.

Hiring Institution: NTU",3.8,"Nanyang Technological University
3.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,1991,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),-1
241,#SGUNITEDJOBS SENIOR RESEARCH ENGINEER (IOT AND CLOUD/EDGE ARCHITECTURE),"The School of Electrical & Electronic Engineering invites application for the position of Senior Research Engineer.

The Senior Research Engineer will be responsible to translate high-level audio algorithms implemented in other audio prototyping software into a high-performance, architecture-specific code. He/She will work closely with other researchers to design and implement DSP algorithms that meet system-level constraints and will also be defining and implementing software architecture for real-time audio systems on prototype hardware containing a multitude of co-processors.

Job Responsibilities

Writing, debugging, optimizing and testing of source code with an emphasis on audio applications
Maintenance and improvement of existing audio algorithm code base including noise reduction, acoustic echo cancellation, automatic gain control, voice activity detection, packet loss compensation and other audio enhancements
Cloud and Edge programming
Supporting R&D and Feasibility Studies including defining the scope and goals of audio research tasks and completion of detailed reports on results and recommendations for development activities
Software development of new algorithmic audio processing solutions including the existing areas mentioned above and additionally including state of the art audio codecs, audibility and intelligibility enhancements, microphone array processing, 3D audio and other audio effects and enhancements
Project management tasks including creation and maintenance of requirements and schedule documentation for assigned projects, project budget etc.
Publish journal and conference papers as dictated by the assigned projects

Job Requirements

Master's degree in Electrical/Computer Engineering with emphasis in audio and acoustics signal processing
More than 5 years of technical and research experience
Strong audio signal processing fundamentals (for example, Fourier analysis, transfer functions, filtering, linear algebra, matrix algebra etc)
Perform independent research and development of emerging and future audio technologies
Experience conducting acoustic measurements using standard acoustic equipment (speakers, microphones, anechoic chambers, acoustic mannequins)
Ability to communicate findings and ideas to other teams and to management using both written documents and Keynote presentations
Ability to effectively contribute in a fast-paced, cross-functional environment
Preferred experience with spatial audio, acoustic room modeling, collecting, organizing and analyzing large data sets
Experience with speaker or microphone arrays, or machine learning is a huge plus

We regret only shortlisted candidates will be notified.",3.8,"NANYANG TECHNOLOGICAL UNIVERSITY
3.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,1991,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),-1
242,"Research Engineer (6-month contract), School of Information Systems","Singapore Management University is a place where high-level professionalism blends together with a healthy informality. The 'family-like' atmosphere among the SMU community fosters a culture where employees work, plan, organise and play together – building a strong collegiality and morale within the university.

Our commitment to attract and retain talent is ongoing. We offer attractive benefits and welfare, competitive compensation packages, and generous professional development opportunities – all to meet the work-life needs of our staff. No wonder, then, that SMU continues to be given numerous awards and recognition for its human resource excellence.
Conduct routine research and development for the project under the supervision of PI
Implement data gathering methods, collect research data, cleanse the data collections, annotate dataexamples (when needed)
Help implement baseline algorithms and the designed algorithms, extract designed features for themachine learning algorithms implemented
Conduct experimental evaluation of the implemented methods and algorithms
Participate in drafting technical reports and research papers
Attend regular grouping meeting and discussions
Administrate and maintain the hardware/software environment such as development platforms, softwarepackages and toolkits
Minimum Bachelor’s degree in Computer Science, Information Technology, Information Systems orclosely related disciplines
Minimum one year of relevant research experience in NLP, data mining and/or image processing
Excellent skills in programming
Experience with machine learning methods and toolkits (deep learning experience is a plus)
Experience with programming in Python, Java, and/or C++
Demonstrated experience and know-how on natural language processing or text mining (experience with image data processing is a plus)
Good analytical, technical and problem solving skills
Applicants with research publications in NLP/data mining/social networks areas will be advantageous
Self-motivated individual who can work independently and also collaboratively with team members",4.2,"Singapore Management University
4.2",Singapore,"Singapore, Singapore",201 to 500 employees,2000,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),"National University of Singapore, Nanyang Technological University, Singapore University of Technology and Design"
243,#SGUNITEDJOBS SR DATA SCIENTIST,"Job Summary

The Data Scientist is an intermediate level statistical analyst well versed in various analytical disciplines, such as linear and constraint programming, modelling, simulation, time series analysis, text analytics, multivariate analysis, and other various predictive analytics techniques.

Essential Duties & Responsibilities

Analyse raw data: sourcing data from existing multiple DWH, assessing quality, cleansing, structuring for downstream processing;

Identify new potential data sources: value of new data, integrating into analysis, assessing data readiness for automation and optimisation;

Design, build and maintain efficient predictive solutions, full cycle: business case, data preparation, modelling, deployment to production;

Collaborate with business / operations / IT / Quality / etc team to scale analytical prototypes to production;

Monitor performance of the deployed models and fine tune when needed;

Collaborate with business teams to define new requirements or changes related to advanced analytics solutions;

Educate business users to understand the relevance of specific data and analytical approach; communicate on best practices;

Work on teams with business/functional stakeholders to help make data driven decisions;

Conducts advanced data analysis and complex designs algorithm;

Education & Experience Requirements

Advanced degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field;

Deep learning and image recognition skills are required;

Solid 3 - 5 year’s professional experience building predictive and descriptive models

Exposure to manufacturing environment preferred;

Ability to work on complex projects from model design to deployment;

Extensive experience working with large datasets - structured and unstructured;

Knowledge, experience, and expertise in diverse statistical and data mining techniques (e.g. - GLM/Regression, Boosting, Random Forest, Trees, Clustering, PCA, SVM, text mining, social network analysis etc.);

Ability to program and review code in Python, Spark, Scala, R is highly desirable;

Experience with Big Data technologies like Hadoop, Spark, Hive, NoSQL, etc., and Cloud technologies (AWS, Azure, etc.) is a must;

Proven track record of overseeing multiple data science and machine learning projects at all stages, from idea generation to objectives formulation to implementation and deliverables;

Desire to work in a highly-collaborative environment;

Ability to work on multiple data science projects concurrently;

Bilingual in Chinese and English (high fluency) as the successful person will liaise with our counterpart in China;

Excellent communication skill and ability to work collaboratively in a dynamic environment;

Traveling needed and mainly to Greater China Region",-1,JABIL CIRCUIT (SINGAPORE) PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
244,AI Engineer/Researcher (Deep Learning for Video Analytics),"Develop production quality video analytics software
Carry out research to develop new techniques to improve performance of existing deep learning models
Develop tools that help accelerate machine learning workflows

Job Requirement:
Degree in Computer Science, Engineering, or a related subject or equivalent
Development skills the following languages: Python, C++, Golang
Familiarity with working in a Linux environment on public clouds and locally
Experience using frameworks like TensorFlow, Keras, PyTorch, Caffe2 and/or MXNet for computer vision tasks such as object detection, classification, and tracking
Understanding of deep learning optimization concepts such as pruning, quantization, and the impact of accelerators on throughput, latency and cost
Beneficial to have experienced model deployment into production
An explorative personality with a hunger for continuous improvements
Strong problem solving, analytical and conceptual skills, with good communication skills
Able to work independently with minimum guidance and monitoring, a good team player
We regret that only shortlisted candidates will be notified.",3.0,"ST Electronics (Info-comm Systems) Pte Ltd
3.0",Singapore,"Singapore, Singapore",10000+ employees,1997,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (SGD),-1
245,#SGUNITEDJOBS RESEARCH ENGINEER - PROJECT (ZW),"As a University of Applied Learning, SIT works closely with industry in our research pursuits. Our research staff will have the opportunity to be equipped with applied research skill sets that are relevant to industry demands while working on research projects in SIT. The primary responsibility of this role is to deliver on industry innovation project where you will be part of the team involved in the digitization of book keeping and financial statement preparation process.

Key Responsibilities

Participate in and manage the research project with Principal Investigator (PI), Co-PI and the research team members to ensure all project deliverables are met.

Undertake these responsibilities in the project:
Application design and development
Digitalization of the input invoices into computer digestible data
Database engine development
Guide students in development work
Carry out Risk Assessment, and ensure compliance with Work, Safety and Health Regulations.
Coordinate procurement and liaison with vendors/suppliers.
Work independently, as well as within a team, to ensure proper operation and maintenance of equipment and assist in laboratory management.

Job Requirements

Have deep, hands-on competence in the areas of data structure, system deployment and software engineering. Familiar with multiple operating systems.
Have at least 3 years of work experience in advanced programming skills of Python and modern relational DBMSs—MySQL, SQL Server.
Have a degree in Computer Science. Possessing a Master’s or PhD degree will be advantageous.
Knowledge in computer science, optical character recognition and image processing. Experience in machine learning and AI area is preferred.
Excellent communication and writing skills in English.
Able to work in a dynamic environment.",3.4,"SINGAPORE INSTITUTE OF TECHNOLOGY
3.4",Singapore,"Singapore, Singapore",501 to 1000 employees,2009,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),-1
246,DATA SCIENTIST,"Roles & Responsibilities

JOB TITLE : DATA SCIENTIST

Job Description

We are looking for highly motivated people to build the road ahead and invent solutions to challenges never met before.

Beyond excellent technical skills, we are looking for the right attitude: ambition, creativity and perseverance.

Highlighting strong values such as innovation, excellence and team spirit, EasyMile’s team keeps pushing boundaries to invent the future of mobility.

Your future responsibilities :
Explore, design, document, implement Deep Learning based networks for our autonomous vehicle
Scene Understanding based algorithms (Object detection, Tracking, Traffic Lights and Signs) Navigation
Explore, analyze and curate specific datasets.
Coordinate / liaise with other teams for implementation of the whole pipeline involving Deep Learning
Implement and maintain unit tests and integration tests, with maximum automation (Optional) Test feature(s) on the field in the vehicle
Collaborate with cross functional agile teams of software engineers, data scientists, and others.
Preferred Experience

There is no typical profile at EasyMile, we all come from different backgrounds and that is what makes us strong!

Don't hesitate to apply if you are motivated and interested by innovative transportation and technologies .

We are looking for:
Degree or equivalent / higher or equivalent experience in Computer Science, Electrical Engineering, Machine Learning, Artificial Intelligence, Applied Math, or a related field.
Proven Experience in Python and any of the following frameworks: Tensorflow (estimator, dataset), Keras, PyTorch or Theano
Experience in designing, prototyping, implementing Deep Learning architectures for the purpose of Scene Understanding: Data mining, network design, optimization techniques
Experience in data modeling / manipulation.
Some experience in OpenCV for computer vision
Demonstrable programming aptitude.
Very good oral and written English.
Desirable *
Some experience in C++
Practical experience using OpenCV computer vision algorithms
Previous experience with Deep Learning applied to autonomous navigation
Previous experience with fusioning LIDAR, Radar and Visual data for Deep Learning
Recruitment Process
30 minutes call with Interviewer
1 hour meeting with the Singapour Team and Manager
1 case-study with the team in our office
1 hours meeting via Hangout with the recruitment manager (based in Toulouse-France)

We'll give you an answer 15 days after your interview (even if the answer is negative, it's good to have a constructive feedback).

This offer is open to people with disabilities.

Additional Information
Contract Type: Full-Time
Start Date: 15 March 2020
Location: Singapour, Singapore (068622)
Education Level: Master's Degree
Experience: > 2 years
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,EASYMILE PTE. LTD.,Outram,-1,-1,-1,-1,-1,-1,-1,-1
247,AVP Data Scientist,"4-5 years of proven experience in Data Science and AML/ Compliance
Your new company
A leading multinational bank in Singapore is growing their data science team to develop new products and tools for compliance, AML, fraud detection, understanding customer sentiments and more in order to ultimately solve business problems.

Your new role
As the data scientist, you will be a part of a team of driven and aspiring individuals who are looking to derive value from the abundance of data through data exploration, feature engineering, building of models, applying machine learning techniques and designing of algorithms for productionisation. In particular, you will be passionate about developing your expertise in Compliance, AML, Natural Language Processing (NLP), Anomaly Detection, Fraud Detection, Computer Vision and more. You will be an innovator and an inquisitive individual looking to constantly improve the existing tools and products to value add to the business and solve business problems efficiently.

What you need to succeed

The successful individual will embody the following:
Postgraduate degree in Statistics, Mathematics, Computer Science, Engineering, Artificial Intelligence (AI), Machine Learning (ML) or a related field
Strong knowledge and experience working with tools and languages like Python, R, Machine Learning Algorithms
Experience or knowledge working on related financial products will be an advantage but not a prerequisite
Clear communicator, with the ability to articulate ideas with data
Strong results driven personality with an innovative spirit

What you will get in return
Aside from the opportunity to be working within a prestigious organisation and with the latest technologies, you will also receive an attractive remuneration package and the ability to continue developing your skills and expertise, contributing to the business directly.

What you need to do now
If you’re interested in this role, click ‘apply now’ to forward an up-to-date copy of your CV or send your CV to Elysia Lim at elysia.lim@hays.com.sg. If this role is not of interest to you now, I will still be happy to have a confidential discussion about your profile and career prospects. EA Reg Number: R2090492 EA Licence Number: 07C3924 Company Registration No. 200609504D
. #1170916",3.8,"Hays
3.8",Singapore,"London, United Kingdom",5001 to 10000 employees,1968,Company - Private,-1,-1,$2 to $5 billion (SGD),"PageGroup, Robert Half, Robert Walters"
248,Head of Engineer,"Key responsibilities

Responsible for understanding, designing, and delivering excellence in trade and supply chain management systems focusing on SME and B2B trade
Together with the CEO, you will shape the company's executive team and help drive its strategy
Define & Execute the Technology vision & Strategy and build the technical product roadmap from launch to scale
Define technical requirements and architecture with clarity on feasibility, time, cost, and impact
Communicate technology roadmap, decisions and outcomes to key stakeholders (e.g. sponsors, Board, Ecosystem Partners).
Gain and share insights with other leadership team members to continue improving the product and the business
Build and grow an entrepreneurial team of cross-functional builders: designers, product managers, engineers & data scientists to build and scale the venture.
Constantly evaluate technological advancements and innovative solutions to drive continuous product improvement, growth & customer success.
Take ownership over existing MVP features/MVP production systems to grow and scale

Drive Excellence

Effectively align resources to achieve key business priorities, including appropriate scope, and high quality / timely product releases
Ensure all processes, services, and software comply with security and privacy regulations and other applicable laws.
Continuously rebalance product / service features which maximize value and minimize effort to focus on the highest-returning initiatives
Define and implement a consistent and repeatable process for continuous delivery with quality assurance
Evaluate & apply modern technologies to ensure competitive technical advantage

Drive Talent & Teams

Hire and retain a multidisciplinary, elite engineering team
Cultivate a high-performing, engineering-empowered culture
Evangelize technical vision and strategy both internally and externally
Be a strategic thought partner to the CEO, ensuring the right balance between prioritizing scaling the team and cost

Desired Expertise & Experience

Start-up engineering leadership experience (high growth company with funding and 50+ employees)
10+ years architecting and building products from pre-launch through maturity & scale
Released (and maintained) at least 2 products to the market preferably in the B2B segment
Experience designing, building and scaling distributed platforms and marketplaces
Designing and developing service-based architectures and micro-services
Designing data persistence and caching concepts using both SQL and NoSQL DBMS (e.g.: MySQL, MongoDB, Cassandra, Redis, etc.)
CI/CD and Cloud Infrastructure automation and DevOps - E.g. setup, configure and maintain your own dev/build environment (we use AWS, Docker, Kubernetes)
Software engineering practices (e.g. Agile software development, test-driven development, unit testing, code reviews, design documentation, etc.)
Familiarity with Data Engineering & Machine Learning
Ability to stand up an organization, hire & coach engineering talent
An entrepreneurial spirit that is flexible, experimental, and resourceful
Excellent written, verbal, and interpersonal skills

Ambition not only recruits on behalf of some exceptional companies but due to unprecedented growth, Ambition is also looking for talented individuals to join our fantastic recruitment business.",3.9,"Ambition
3.9",Singapore,"Sydney, Australia",201 to 500 employees,1999,Company - Public,Staffing & Outsourcing,Business Services,$100 to $500 million (SGD),-1
249,#SGUNITEDJOBS SENIOR DATA SCIENTIST,"We are looking for a Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.

Job Description:
Formulating, suggesting, and managing data-driven projects which are geared at furthering the business's interests
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies
Assess the effectiveness and accuracy of new data sources and data gathering techniques
Develop custom data models and algorithms to apply to data sets
Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes
Coordinate with different functional teams to implement models and monitor outcomes
Develop processes and tools to monitor and analyze model performance and data accuracy

Requirements:
Master’s, PhD or degree in Statistics, Mathematics, Computer Science or another quantitative field
Minimum 5 years of experience manipulating data sets and building statistical models
Experience writing production quality codes in Python
Experience using statistical computer languages to manipulate data and draw insights from large data sets
Experience developing and deploying AI Chatbots / autonomous conversational assistants
Experience with at least one of the main cloud computing platforms in the market for training and deployment of AI solutions
Experience with feature engineering and with supervised and unsupervised machine learning techniques, and their real-world advantages/drawbacks
Experience with deep learning frameworks and libraries for NLP and Computer vision applications
Experience creating business infographics and dashboards using visualization software
Familiarity with other programming languages (R, JavaScript, PHP)
Familiarity with relational and non-relational database systems and query languages
Familiarity with distributed managing, processing, and analysis of big data using Apache Spike, Hive, and Hadoop
Previous experience in the Education sector and familiarity with the Singapore Education system is a plus
Strong problem solving skills with an emphasis on product development
Comfortable working with a wide range of stakeholders and functional teams
Compliance with prevailing ethical standards
Excellent written and verbal communication skills for coordinating across teams",4.0,"GENIEBOOK PTE. LTD.
4.0",Singapore,"Singapore, Singapore",1 to 50 employees,2017,Company - Private,Primary & Secondary Education,Education,Unknown / Non-Applicable,-1
250,Point72 Data Scientist,"About Point72
Point72 Asset Management is a global firm led by Steven Cohen that invests in multiple asset classes and strategies worldwide. Resting on more than a quarter-century of investing experience, we seek to be the industry’s premier asset manager through delivering superior risk-adjusted returns, adhering to the highest ethical standards, and offering the greatest opportunities to the industry’s brightest talent. We’re inventing the future of finance by revolutionizing how we develop our people and how we use data to shape our thinking. For more information, visit www.Point72.com/working-here.
Role
A long/short equity investment team based in Tokyo is looking to add a Data Scientist to build data infrastructure and work on data related projects.
Responsibilities
Develop and improve team’s research database
Develop and enhance robust data management procedures
Maintain and automate team’s research process and infrastructure
Build automated processes for reviewing and analyzing diverse sets of information
Write efficient, modular, and dependable code, packages, libraries, and scripts
Develop analytical models
Contribute to the continuous improvement of the investment process
Desirable Candidates
Master’s degree or higher in a quantitative discipline
3-4 years of experience in a data science role, preferably supporting an investment team
Strong programming skills in Python, R, and SQL
Solid understanding of computer science fundamentals (data structures, algorithms, etc.)
Strong analytical, statistical and quantitative skills
Strong interest in working with data and in practical applications of data
Demonstrated interest in the financial markets
Detail-oriented
Willingness to take ownership of his/her work, working both independently and within a small team
Japanese language skills are a plus",3.9,"Point72
3.9",Singapore,"Stamford, CT",1001 to 5000 employees,2014,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
251,Senior Research Engineer (Software Development),"Roles & Responsibilities

The School of Electrical & Electronic Engineering invites application for the position of Senior Research Engineer.

Job Description

Undertake software development for modeling and optimizaiton algorithm realization
Develop a simulation test-bed
Carry out simulation use case studies and summarize experimental results
Help other staff and the PI work on demos and the final report

Job Requirements

Bachelor’s degree and above in either electrical engineering, software engineering, or computer science, specialized in software development
At least 5 years of experience after obtaining bachelor’s degree
Any past experience in hardware/software development related to large-scale traffic systems will be a plus

We regret only shortlisted candidates will be notified.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.8,"NANYANG TECHNOLOGICAL UNIVERSITY
3.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,1991,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),-1
252,Research Engineer (Audio),"The School of Electrical & Electronic Engineering invites application for the position of Research Engineer.

Job Description

Work on a project to develop and deploy an IoT-enabled sound sensing and generation prototype

Assist in the integration of wireless communication, speaker unit and microphones in a IP67 enclosure for outdoor deployment

Conduct subjective experiments to evaluate the performance of the prototype in VR, AR and in situ

Job Requirements

B.Eng in Mechanical, Electrical and Electronic Engineering or related field

1-year research experience in related area

Experience in conducting subjective experiments, i.e. CITI/GCP certified

Experience with audio engineering projects

Proficient in the basics of programming languages such as C, C++ and Python

Proficient in written and oral English

We regret only shortlisted candidates will be notified.

Hiring Institution: NTU",3.8,"Nanyang Technological University
3.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,1991,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),-1
253,Research Engineer (Audio),"The School of Electrical & Electronic Engineering invites application for the position of Research Engineer.

Job Description

Work on a project to develop and deploy an IoT-enabled sound sensing and generation prototype
Assist in the integration of wireless communication, speaker unit and microphones in a IP67 enclosure for outdoor deployment
Conduct subjective experiments to evaluate the performance of the prototype in VR, AR and in situ

Job Requirements

B.Eng in Mechanical, Electrical and Electronic Engineering or related field
1-year research experience in related area
Experience in conducting subjective experiments, i.e. CITI/GCP certified
Experience with audio engineering projects
Proficient in the basics of programming languages such as C, C++ and Python
Proficient in written and oral English

We regret only shortlisted candidates will be notified.",3.8,"Nanyang Technological University
3.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,1991,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),-1
254,#SGUNITEDJOBS SENIOR RESEARCH ENGINEER (SOFTWARE DEVELOPMENT),"The School of Electrical & Electronic Engineering invites application for the position of Senior Research Engineer.

Job Description

Undertake software development for modeling and optimizaiton algorithm realization
Develop a simulation test-bed
Carry out simulation use case studies and summarize experimental results
Help other staff and the PI work on demos and the final report

Job Requirements

Bachelor’s degree and above in either electrical engineering, software engineering, or computer science, specialized in software development
At least 5 years of experience after obtaining bachelor’s degree
Any past experience in hardware/software development related to large-scale traffic systems will be a plus

We regret only shortlisted candidates will be notified.",3.8,"NANYANG TECHNOLOGICAL UNIVERSITY
3.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,1991,College / University,Colleges & Universities,Education,$100 to $500 million (SGD),-1
255,"Data Scientist, Artificial Intelligence Platforms","Data Scientist, Artificial Intelligence Platforms",3.7,"Vital
3.7",Singapore,"Singapore, Singapore",Unknown,2006,Government,Government Agencies,Government,Unknown / Non-Applicable,-1
256,#SGUnitedJobs Data Scientist,"Roles & Responsibilities

We are looking for Data Scientists who are interested in using data to draw insights that will result in policy changes or business process optimisation, benefiting the public. The applicant will be scoping the project with stakeholders, using data sets across Government Agencies, applying business acumen to tease out relevant impactful insights, and presenting insights in a clear, concise manner by using appropriate visualisations.

He/she should have some training and working experiences on data analytics, and should be comfortable with hands-on data manipulation, data modelling and data visualisation. He/she should also be comfortable with engaging stakeholders on refining their business problems, and prioritising the more potential impactful ones.

The analytics work that we do are typically action oriented and cross-cutting across various domains such as social, economic and infrastructure sectors. Over time, he/she will gain exposure to various policy and ops domains and being more adept in bridging between business users and technical expertise.

What to Expect:
Work closely with stakeholders to understand their needs/pain points, scope the problem and develop business case on how to turn data into critical information and knowledge that are actionable, to be used for policy making, streamlining operations or developing solutions for citizens.
Perform data cleaning, pre-processing, feature engineering and build relevant models to conduct meaningful analysis. Know which visualisation technique is appropriate to communicate the insight effectively. Iterate with the stakeholders to perform subsequent deep dives based on the initial insights.
Depending on the required business needs, design of dashboards and interactive visualisation as tools for data exploration as well as for storytelling may be expected.
Potentially deployed to other Government Agencies to be their resident Data Scientist. This will involve executing data analytics projects for the Agency, as well as providing data analytics consulting services to the Agency, which could include providing advice on how to structure analytics teams in the Agency, data analytics visioning, planning and implementation strategies to build strong pipeline of impactful projects

How to Succeed:
Bachelor Degree in Computer Science, Statistics, Economics, Quantitative Social Science, or related degrees. We will also factor in relevant certifications (e.g., Coursera)
Minimum 2 years of relevant working experience, preferably in public sector or data science field
Ability to take a broad, strategic perspective as well as drill deep to understand business needs and challenges
Understand key concepts, techniques and considerations in machine learning and data analytics
Training and relevant experience in one or more of the following areas:
Data science tools such as R, Python
Visual analytics technologies like Tableau, Qlik

Excellent communication skills, both oral and written, with ability to pitch ideas and influence stakeholders
Strong analytical, conceptualisation and problem solving skills
Team player with strong organisation and people handling skills
Passion for the use of analytics and data to improve Public Service
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.6,"GOVERNMENT TECHNOLOGY AGENCY
3.6",Singapore,"Singapore, Singapore",1001 to 5000 employees,2016,Government,Government Agencies,Government,Unknown / Non-Applicable,-1
257,Data Scientist (Team Lead),"Data Scientist

Our client is involved in the Healthcare industry here in Singapore and they are looking for a Data Scientist to join their skilled team and help plan and lead the development of new techniques and methodologies. The successful candidate will have at least 7 years of working experience in a relevant role and be qualified to at least a Masters level

Job Scope

Research and identify the businesses data analytics needs
work closely with stakeholders to determine the Data Science requirements, then implement solutions to meet those requirements
Plan and develop a variety of analytics solutions from end to end
Design various experiments to conduct testing on assumptions
Leading the team on a variety of projects related to Machine Learning and Deep Learning,
Take a lead role on a variety of different complex projects for activities

Essential Experience

At least a Masters degree in Computer Science, Mathematics, Engineering or a similar subject
Minimum of 7+ years of relevant working experience
Great knowledge of statistical methods and data mining techniques
Good hands-on experience with predictive modelling
In-depth knowledge of ETL and Data Warehousing
Good knowledge of Big Data frameworks such as Hadoop or Spark
Extensive experience with Python and R
Knowledgeable and experienced with statistical modeling

Please send your resume in WORD format by clicking the apply button below or contact Michael Rose on +65 6701 1525 for a confidential discussion. Please note that only short-listed candidates will be contacted. CEI Reg. Number R2091052 (Rose Michael Darren).",3.0,"Volt
3.0",Singapore,"New York, NY",10000+ employees,1950,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (SGD),"TEKsystems, Kelly, Manpower"
