,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
556,#SGUNITEDJOBS SAP BUSINESS ANALYST,"Looking for SAP Business analyst for 12 months contract in Singapore.

Details:
Senior Business Analyst Lead

Roles & Responsibilities:
To lead, plan and consult with proposed business users to define requirements related to IT property management project.
Run workshops to collect requirements & map requirements to organization available data in SAP & other source systems.
Expected output would be Business Requirements Document, presentations on requirements and approach, data mapping specifications, and testing documents.

Skillsets:
Ideally has domain knowledge on Real Estate Management / Planning and Development of Industrial Landscape
Has experience working with Singapore Government agencies (specific to Real Estate Management would be highly valued)
Experience in technical projects, including database and date related technologies
Familiar with IT project teams and structure
Seniority to run workshops and interact with senior business leaders & department users.
Fluent with ECC data model for finance and Project Management modules.
Understand what data are available in SAP and understand how to extract the data out from SAP ECC backend tables.
Strong communication skill, able to communicate with business users to collect the requirement

If interested, kindly send us your profile along with

No. Of years of experience in SAP Business analyst role
Current salary
Expected salary
Joining time

Regards,

Recruitment Team",2.0,"AITEK PTE. LTD.
2.0",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
557,SAP Business analyst,"Roles & Responsibilities

Looking for SAP Business analyst for 12 months contract in Singapore.

Details:
Senior Business Analyst Lead

Roles & Responsibilities:
To lead, plan and consult with proposed business users to define requirements related to IT property management project.
Run workshops to collect requirements & map requirements to organization available data in SAP & other source systems.
Expected output would be Business Requirements Document, presentations on requirements and approach, data mapping specifications, and testing documents.

Skillsets:
Ideally has domain knowledge on Real Estate Management / Planning and Development of Industrial Landscape
Has experience working with Singapore Government agencies (specific to Real Estate Management would be highly valued)
Experience in technical projects, including database and date related technologies
Familiar with IT project teams and structure
Seniority to run workshops and interact with senior business leaders & department users.
Fluent with ECC data model for finance and Project Management modules.
Understand what data are available in SAP and understand how to extract the data out from SAP ECC backend tables.
Strong communication skill, able to communicate with business users to collect the requirement

If interested, kindly send us your profile along with

No. Of years of experience in SAP Business analyst role
Current salary
Expected salary
Joining time

Regards,

Recruitment Team
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",2.0,"AITEK PTE. LTD.
2.0",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
558,#SGUNITEDJOBS BUSINESS ANALYST,"Hands-on experience in at least 1 full project development life cycle.

Advantageous to have:
Consulting or Business Analysis experience
Up-to-date knowledge on product trends, best practices and technologies
J2EE, .NET, CMS, PowerBI, Data analytics, AI experience
Experience/knowledge in application security
Up to date on product trends, best practices and technologies
Results and customer oriented

Self-driven team player with strong organization and stakeholder management skills",4.4,"ITCAN PTE. LIMITED
4.4",Singapore,"Singapore, Singapore",1001 to 5000 employees,2004,Company - Private,IT Services,Information Technology,$100 to $500 million (SGD),-1
559,Business System Analyst (.Net/Perm),"Overview

The Business System Analyst is responsible to gather, analyse and formalise user’s business requirements and processes, evaluate on feasibility of implementation and manage scope of project.

Key Roles & Responsibilities

Gather, analyse and formalise user’s business requirements and processes, evaluate on feasibility of implementation and manage scope of project.
Prepare project documentation such as Requirement Specifications/Use Case Specifications etc Adhere to project scope, update requirement traceability matrix, inform and record out-of-scope issues.
Develop technical design specification and translate technical design into process/program specification. Involve in the design review session.
Make changes to configurable items, which include hardware, software, documentation, etc.
Participate in Coding and Code Review.
Assist in the integration testing, system testing, User Acceptance Test & implementation activities.
Prepare user manual and operations manual, and plan & facilitate training of users and operators.
Provide post implementation support (including production support and service requests).
Escalate and discuss critical issues such as scope creep with the relevant managers.
Conduct requirement gathering sessions. Conduct gap analysis of current business process to identify improvement opportunities.

The Ideal Candidate Should Have/ Be

Typically 2-4 years IT working experience
Possess relevant system development / maintenance experience using .NET-related technologies
Good understanding of Software Development Life Cycle (SDLC) processes
Ability to produce specifications for documentations and implementations
Experience in IT business analysis techniques
Self-motivated with a positive “can-do” attitude, creative with excellent presentation, communication, negotiation and interpersonal skills including strong persuasive techniques.
Ability to lead, develop and maintain respectful and trusting relationship
Proficient in written and spoken English
Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent
Able to travel as required",3.2,"NCS
3.2",Singapore,"Singapore, Singapore",10000+ employees,1981,Company - Private,IT Services,Information Technology,$2 to $5 billion (SGD),"IBM, Accenture, Infosys"
560,Senior Digital Consultant / Business Analyst,"Versent is an Australian-born technology company, focused on architecting, building & operating cloud native applications, data streams, platforms and services. Our solutions are centred around AWS and best of breed technology. From a stand-still start in 2014, we've grown to over 360 family members both locally and internationally. With a diversified offering in professional services, managed services and product, we are poised for significant growth in 2020.

Our Singapore region is growing rapidly and we're always looking to talk to people who resonate with our values and want to make a difference to not just Versent, but the broader community and our clients.

We are on the lookout for an experience Senior Business Analyst that can work in small teams to deliver amazing results for our clients within the digital insurance and banking domain. You will be working closely with our developers, engineers and supported by our Technical Director, Head of Delivery and General Manager along the way.
Senior BA/Consultant tasks that you will be performing
Scoping, prioritisation and planning of product backlog across multiple agile delivery streams.
Requirements analysis and acceptance criteria definition for product backlog initiatives, epics and features to enable Behaviour and Test Driven Development (BDD, TDD).
Help ensure traceability from requirements through to delivery.
Represent the business to ensure delivery aligns with product roadmap.
Responsible for key day-to-day decisions.

Experience Required:
Web/Mobile application development experience
Experience with CX/UX driven design
Digital Insurance/Banking domain knowledge (preferred)
Functional and Non-Functional Requirements Analysis
Atlassian Stack (Jira, Confluence)
Agile delivery
Excellent stakeholder engagement skills
Exception communication skills

#LI-SC1
OUR CULTURE

At the core of what we do, we're an engineering company. We value our people more than commercials and put culture at the centre of everything. Some of the things we do to bring the team together are end of month social and drinks, both family and Versent Christmas parties and weekly knowledge sharing sessions.

We embrace the notion of Family at Versent, working together to achieve outstanding success. We have monthly social events to bring everyone together, often supporting charity initiatives such as TourXOz and RUOK Day. We're supportive of bringing both kids and dogs into the office (which makes it a bit more lively!) and have a flexible work environment.

VERSENT VALUES AND BEHAVIOURS

People: We believe in a positive team with family spirit, because life is too short for anything else.
Customer: We create remarkable experiences for customers and treat them as we wish to be treated.
Quality: Be Artisans who care for their craft and lead change through continuous improvement.
Reliability: Do what we say we will do when we say we will do it, every time.
Transparency: Full disclosure, integrity and honesty in all things.
Reciprocate: Give back and assist as much as possible, whenever possible.",3.3,"NCS
3.2",Singapore,"Melbourne, Australia",201 to 500 employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
561,(109) .Net - Business System Analyst,"Roles & Responsibilities

Requirement
Diploma/Degree in Computer Science, Engineering or any equivalent
At least 3 years of relevant experience
Skills in ASP.Net/C#.Net/ MS SQL
Responsibilities
Gather, Analyze and formalize user’s business requirements and processes, evaluate on feasibility
Develop technical design specification and translate technical design into process/program specification
To do Programming, Participate in coding and code review
We regret that only shortlisted candidates will be notified.

EA No: 92C5311

Please visit www.itcspl.com to learn more information about ITC
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,IT CONSULTANCY & SERVICES PTE LTD,Singapore,"Singapore, Singapore",Unknown,-1,Contract,-1,-1,Unknown / Non-Applicable,-1
562,"IT BUsiness Analyst (Enterprise Data â€“ Hadoop), Regional Bank","Job Description :
Description

Our client is an award winning bank with strong presence across Asia Pacific. They are looking for seasoned IT Business Analyst â€“ Enterprise Data to join its Technology and Operations division. This role will support the delivery of transformation initiatives to transform the organizationâ€™s data ecosystem. This is a permanent position that is based in Singapore.
Responsibilities
Reporting to the Program Manager, you will play a key role in the Enterprise Data team. Your role will encompass the management of stakeholders and communications, changes in scope, identification and mitigation of risks, preparation of business requirements and regular reporting of your projectsâ€™ progress.
Requirements
You have spent at least 10 years of techno-functional experience, ideally with Data Lake tools such as Hadoop. You possess excellent communication skills and feel comfortable interacting with the leadership team and clients. You have experience leading teams on projects and possess a relevant degree.
To Apply
To apply, please submit your resume to Yvonne Chang at yc@kerryconsulting.com, quoting the job title and reference number YC17344. We regret that only shortlisted candidates will be notified.

Job Description : Description Our client is an award winning bank with strong presence across Asia Pacific. They are looking for seasoned IT Business Analyst â€“ Enterprise Data to join its Technology and Operations division. This role will support",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
563,#SGUNITEDJOBS BUSINESS DATA ANALYST,"The Job:
Close collaboration with the business, in-house applications, solutions, and with department owners to derive its data analytics, architecture and to maximize the value of information
Deliver and suggest new solution/ process improvements
Writing, optimizing SQL Queries and procedures in Oracle/ SQL Server to support planning analysis and creating dashboards in BI tools e.g. Spotfire and Tableau
Work with the rest of the team and fully support users in their roles

Requirements:
Bachelor degree in Information Technology/ Management or related discipline
Hands-on experience with BI tools/ dashboard (Tableau, Spotfire etc.) will be an advantage
Functional experience in Oracle ERP especially in area of materials planning will be a plus
Minimum 2 years of experience in maintaining data warehouse/ data mart using Oracle database
Proficient in complex Oracle PL/ SQL queries and web development programming
Strong Business and Data Analysis skills
Ability to thrive in a dynamic and fast-paced environment
Ability to work independently and as part of a teamwork well in a collaborative environment",2.6,"CEI LIMITED
2.6",Singapore,"SINGAPORE, Singapore",51 to 200 employees,2000,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$100 to $500 million (SGD),-1
564,Data Scientist- Commodity Trading,"Job Description :
Description

This leading global commodity trading firm is well-positioned to achieve its growth plans for the region. The firm has recently created a new Digital and Innovation team within the commercial business. This team is responsible to identify new technologies to enable the sales and trading department uplift their bottom line.
With this comes an exciting opportunity for inspiring individuals to join the high performing data scientist team. The team works directly with commodity traders, sales and quants etc. The team aims to harness alternative data (geo-spatial, social media, transaction data etc) by building and deploying Machine Learning/AI techniques to assist with key trading decisions.
This candidate should have MSc or PhD in Statistics, Mathematics or Computer Science with hands-on commercial experience (exposure to trading) . He or she should have at least 5+ yearsâ€™ experience with analytical programming, including libraries for cleaning, reshaping, exploring and visualizing data (e.g. Python, R, Spark, D3). Strong communication is a must for this role.
Interested candidates, please send your CV to quoting SZ 17200.Due to the high volume of applications, only shortlisted candidates are notified.
Registration No: R1104305
Licence No: 16S8060

Job Description : DescriptionThis leading global commodity trading firm is well-positioned to achieve its growth plans for the region. The firm has recently created a new Digital and Innovation team within the commercial business. This team is r",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
565,IT BUsiness Analyst (Enterprise Data,"Description

Our client is an award winning bank with strong presence across Asia Pacific. They are looking for seasoned IT Business Analyst – Enterprise Data to join its Technology and Operations division. This role will support the delivery of transformation initiatives to transform the organization’s data ecosystem. This is a permanent position that is based in Singapore.

Responsibilities

Reporting to the Program Manager, you will play a key role in the Enterprise Data team. Your role will encompass the management of stakeholders and communications, changes in scope, identification and mitigation of risks, preparation of business requirements and regular reporting of your projects’ progress.

Requirements

You have spent at least 10 years of techno-functional experience, ideally with Data Lake tools such as Hadoop. You possess excellent communication skills and feel comfortable interacting with the leadership team and clients. You have experience leading teams on projects and possess a relevant degree.

To Apply

To apply, please submit your resume to Yvonne Chang at yc@kerryconsulting.com, quoting the job title and reference number YC17344. We regret that only shortlisted candidates will be notified.",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
566,Data Scientist - QuantumBlack,"QUALIFICATIONS
MSc or PhD level in the field of Computer Science, Machine Learning, Applied Statistics, Mathematics
Experience in predictive analytics, AI, machine learning, visual analytics, neural networks, deep learning
Programming experience: Python & SQL preferred
Experience in applying data science methods to business problems
Good presentation and communication skills, with the ability to explain complex analytical concepts to people from other fields
WHO YOU'LL WORK WITH

As a Data Scientist at QuantumBlack in Singapore, you will work with other Data Scientists, Data Engineers, Machine Learning Engineers, Designers and Project Managers on interdisciplinary projects, using Maths, Stats and Machine Learning to derive structure and knowledge from raw data across various industry sectors.

Who you are

You are a highly collaborative individual who is capable of laying aside your own agenda, listening to and learning from colleagues, challenging thoughtfully and prioritising impact. You search for ways to improve things and work collaboratively with colleagues. You believe in iterative change, experimenting with new approaches, learning and improving to move forward quickly.

WHAT YOU'LL DO

As a Data Scientist at QuantumBlack in Singapore...

You will work in multi-disciplinary environments harnessing data to provide real-world impact for organisations globally.

You will influence many of the recommendations our clients need to positively change their businesses and enhance performance.

Role responsibilities

Work on complex and extremely varied data sets from some of the world’s largest organisations to solve real world problems
Develop data science products and solutions for clients as well as for our data science team
Write highly optimized code to advance our internal Data Science Toolbox
Work in a multi-disciplinary environment with specialists in machine learning, engineering and design
Add real-world impact to your academic expertise, as you are encouraged to write ‘black’ papers and present at meetings and conferences should you wish
Attend conferences such as NIPS and ICML as one global team as well as Data Science retrospectives where you will have the opportunity to share and learn from your co-workers.
Work within one of the largest and most advanced data science teams in London, support the Lead Data Scientists to develop data science products

What you’ll learn

How successful projections on real world problems across a variety of industries are completed through referencing past deliveries of end to end machine learning pipelines
Build products alongside the Core engineering team and evolve the engineering process to scale with data, handling complex problems and advanced client situations
Be able to focus on modelling by working alongside the Data Engineering team which focuses on the wrangling, clean-up and transformation of data.
Best practices in software development and productionise machine learning by working with our Machine Learning Engineering teams which optimise code for model development and scale it
Work with our UX and Visual Design teams to interpret your complex models into stunning and user-focused visualisations
Using new technologies and problem-solving skills in a multicultural and creative environment

You will work on the frameworks and libraries that our teams of Data Scientists and Data Engineers use to progress from data to impact. You will guide global companies through data science solutions to transform their businesses and enhance performance across industries including healthcare, automotive, energy and elite sport.

Real-World Impact– No project is ever the same; we work across multiple sectors, providing unique learning and development opportunities internationally.
Fusing Tech & Leadership– We work with the latest technologies and methodologies and offer first class learning programmes at all levels.
Multidisciplinary Teamwork- Our teams include data scientists, engineers, project managers, UX and visual designers who work collaboratively to enhance performance.
Innovative Work Culture– Creativity, insight and passion come from being balanced. We cultivate a modern work environment through an emphasis on wellness, insightful talks and training sessions.
Striving for Diversity– With colleagues from over 40 nationalities, we recognise the benefits of working with people from all walks of life.

Our projects range from helping pharmaceutical companies bring lifesaving drugs to market quicker to optimising a Formula1 car’s performance. At QuantumBlack you have the best of both worlds; all the benefits of being part of one of the leading management consultancies globally and the autonomy to thrive in a fast growth tech culture:

Healthcare Efficiency– We helped a healthcare provider improve their clinical trial practices by identifying congestion in diagnostic testing as a key indicator of admissions breaches.
Environmental Impact– We designed and built the first data-driven application for a state of the art centre of excellence in urban innovation by collecting real-time data from environmental sensors across London and deploying proprietary analytics to find unexpected patterns in air pollution.
Product Development– We worked with the CEO of an elite automotive organisation to reduce the 18-month car development timeframe by improving processes, designs and team structures.

Please submit your CV in English

Visit our Careers site to watch our video and read about our interview processes and benefits

As an equal opportunity employer, QuantumBlack encourages applications from all backgrounds regardless of gender, race, disability, pregnancy, marital status, age, sexual orientation, gender reassignment, religion or belief. We maintain a sense of community rooted in respect and consideration for all employees where any evaluation is based simply upon individual work and team performance.",4.4,"McKinsey & Company
4.4",Singapore,"New York, NY",10000+ employees,1926,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Boston Consulting Group, Bain & Company, Strategy&"
567,Senior Data Scientist - QuantumBlack,"QUALIFICATIONS
MSc or PhD level in the field of Computer Science, Machine Learning, Applied Statistics, Mathematics
Experience in statistical modelling and machine learning techniques
Programming experience in at least two of the following languages: R, Python, Scala, SQL
Experience in applying data science methods to business problems
Experience in applying advanced analytical and statistical methods in the commercial world
Good presentation and communication skills, with the ability to explain complex analytical concepts to people from other fields
WHO YOU'LL WORK WITH

As a Data Scientist at QuantumBlack, you will work with other Data Scientists, Data Engineers, Machine Learning Engineers, Designers and Project Managers on interdisciplinary projects, using Maths, Stats and Machine Learning to derive structure and knowledge from raw data across various industry sectors.

Who you are

You are a highly collaborative individual who is capable of laying aside your own agenda, listening to and learning from colleagues, challenging thoughtfully and prioritising impact. You search for ways to improve things and work collaboratively with colleagues. You believe in iterative change, experimenting with new approaches, learning and improving to move forward quickly.

WHAT YOU'LL DO

As a Senior Data Scientist at QuantumBlack in Singapore...

You will work in multi-disciplinary environments harnessing data to provide real-world impact for organisations globally.

You will influence many of the recommendations our clients need to positively change their businesses and enhance performance.

Role responsibilities

Work on complex and extremely varied data sets from some of the world’s largest organisations to solve real world problems
Develop data science products and solutions for clients as well as for our data science team
Write highly optimized code to advance our internal Data Science Toolbox
Work in a multi-disciplinary environment with specialists in machine learning, engineering and design
Add real-world impact to your academic expertise, as you are encouraged to write ‘black’ papers and present at meetings and conferences should you wish
Attend conferences such as NIPS and ICML as one global team as well as Data Science retrospectives where you will have the opportunity to share and learn from your co-workers.
Work within one of the largest and most advanced data science teams in London, support the Lead Data Scientists to develop data science products

What you’ll learn

How successful projections on real world problems across a variety of industries are completed through referencing past deliveries of end to end machine learning pipelines
Build products alongside the Core engineering team and evolve the engineering process to scale with data, handling complex problems and advanced client situations
Be able to focus on modelling by working alongside the Data Engineering team which focuses on the wrangling, clean-up and transformation of data.
Best practices in software development and productionise machine learning by working with our Machine Learning Engineering teams which optimise code for model development and scale it
Work with our UX and Visual Design teams to interpret your complex models into stunning and user-focused visualisations
Using new technologies and problem-solving skills in a multicultural and creative environment

You will work on the frameworks and libraries that our teams of Data Scientists and Data Engineers use to progress from data to impact. You will guide global companies through data science solutions to transform their businesses and enhance performance across industries including healthcare, automotive, energy and elite sport.

Real-World Impact– No project is ever the same; we work across multiple sectors, providing unique learning and development opportunities internationally.
Fusing Tech & Leadership– We work with the latest technologies and methodologies and offer first class learning programmes at all levels.
Multidisciplinary Teamwork- Our teams include data scientists, engineers, project managers, UX and visual designers who work collaboratively to enhance performance.
Innovative Work Culture– Creativity, insight and passion come from being balanced. We cultivate a modern work environment through an emphasis on wellness, insightful talks and training sessions.
Striving for Diversity– With colleagues from over 40 nationalities, we recognise the benefits of working with people from all walks of life.

Our projects range from helping pharmaceutical companies bring lifesaving drugs to market quicker to optimising a Formula1 car’s performance. At QuantumBlack you have the best of both worlds; all the benefits of being part of one of the leading management consultancies globally and the autonomy to thrive in a fast growth tech culture:

Healthcare Efficiency– We helped a healthcare provider improve their clinical trial practices by identifying congestion in diagnostic testing as a key indicator of admissions breaches.
Environmental Impact– We designed and built the first data-driven application for a state of the art centre of excellence in urban innovation by collecting real-time data from environmental sensors across London and deploying proprietary analytics to find unexpected patterns in air pollution.
Product Development– We worked with the CEO of an elite automotive organisation to reduce the 18-month car development timeframe by improving processes, designs and team structures.

Please submit your CV in English

Visit our Careers site to watch our video and read about our interview processes and benefits",4.4,"McKinsey & Company
4.4",Singapore,"New York, NY",10000+ employees,1926,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Boston Consulting Group, Bain & Company, Strategy&"
568,Data Scientist Leader (COE Lead),"What you'll do?
As a Centre of excellence Leader you will be responsible to leverage data to increase our user base, solve unique problems pertaining to different customer segments & overall, help our business be more efficient. We are looking for a solid background in Machine Learning & Research.
You'll work as part of a product team in defining, prototyping and implementing data science models/algorithms as part of the product
You'll take ownership of the data science model end-to-end - from data collection to model building to monitoring the model in production
Along with product managers, own the business outcomes/metrics which the data science model/algorithm drives
Work with the product managers and engineerings to define best practices for the team
Mentor junior colleagues, conduct internal workshops and external meetups, participate in external conferences and give talks
Help to make data science and data-driven decision making a part of the organization’s DNA
What You'll Need
Solid understanding of the mathematics related to data science - probability, statistics, linear algebra etc
Ability to understand business concerns and formulate them as technical problems that can be solved using data and math/stats/ML
Proven track record of delivering data science solutions tailored to solving business problems in cross-functional teams
Experience with code versioning, code review and documentation
PhD or Masters in a quantitative discipline with at least 5 years of experience working as a Data Scientist in a product company
Bonus Points
Experience working with large data sets, coming from varied sources
Familiarity with data engineering technologies (Kafka/Flink/Spark etc)
Experience in Deep Learning with academic and industrial track record
About The Team

GoPay is South East Asia’s fastest growing consumer payments and financial services startup. Our Data Science team sits in Bangalore, Singapore, and Jakarta. GoPay services more than 4 million unique users every day on a variety of payment avenues, providing the most convenient payment method in Indonesia.

Gojek is an equal opportunity workplace that is committed to diversity and inclusion. At Gojek we celebrate our differences, because we believe that diversity not only creates a healthier work environment for our employees, but also helps our business thrive.

About us

Gojek is a technology startup based in Jakarta, Indonesia. Specialising in ride-hailing and logistics, we are also the only company in Southeast Asia to be part of Fortune's 50 Companies That Changed the World (2017).

Gojek is a Super App: one app with over 20 services including food delivery, commuting, digital payments, shopping, hyper-local delivery, massages, and many more.

Gojek is Indonesia’s first and fastest growing unicorn building an on-demand empire. Our total of 2,000,000 driver-partners collectively travel 16.5 million KM daily – making us Indonesia’s de-facto transportation choice.

Gojek is a verb! Gojek is a way of life!",4.1,"GO-JEK
4.1",Singapore,"Jakarta, Indonesia",1001 to 5000 employees,2010,Company - Private,Transportation Management,Transportation & Logistics,Unknown / Non-Applicable,-1
569,Data Scientist (Japanese speaking),"Regional Analytics Centre of Competence, APAC MEA Career level 3

Location
Singapore , Singapore

Munich Re is one of the world's leading reinsurance companies with more than 45,000 employees at over 50 locations around the globe. We are working on topics today that will concern the whole of society tomorrow, whether that be climate change, major construction projects, gene technology or space travel. Munich Re is driving transformative change in the life and health insurance industry through the application of cutting edge AI, machine learning (ML) and data engineering techniques. Munich Re is supporting an exponential increase in demand from its clients for solving business problems with AI and advanced analytics in life and health insurance. An exciting opportunity exists for a data scientist with advanced analytics skills to join Munich Re’s regional analytics centre (RAC) of competence located in Singapore. The RAC covers Munich Re’s Asia-Pacific (including China and Australia), Middle East and Africa life and health business region. You will work in an agile and entrepreneurial area, gaining exposure to a wide variety of business problems, other teams of Munich Re and clients across many markets. Advanced analytics applications will span the entire insurance value chain from transforming the end customer experience and insurers’ operational efficiency during underwriting to cross-selling, pricing, experience analysis, lapse prevention and claims management. You will have the opportunity to develop your domain knowledge and learn from our clients, actuaries, underwriters, client managers, IT, other analytics teams worldwide including at our head office in Munich. By applying ML and Deep Learning (DL) methods to interpret all types of data (structured, unstructured, images, etc.), you will build solutions that solve real problems facing our clients today. You will play a leading role in the execution of the full analytics lifecycle, from discovery to model deployment. If you want to play a leading role in shaping the sustainable use of AI and analytics in solving real industry problems, we look forward to hearing from you.

Your job

The role of the Data Scientist aims to support the RAC team to deliver analytics and digital solutions through the whole analytics lifecycle, specialising in advanced ML / DL methods and integration with Munich Re’s vast domain knowledge and technologies. You will report to the regional head of AI and analytics covering Asia (including China), Australia, Middle East and Africa. Role requirements:
Must have a strong ability to speak and read English and Japanese due to market coverage
Active thought and opinion leadership, coding, and delivery in projects in the fields of ML and deep learning
Ability to communicate complex analytics results clearly to non-technical audiences
Delivering quality analytics results and models under pressure
Collaboration with internal partners in other Data Analytics teams across the globe and AI centres in Munich to leverage capabilities in cloud and big data technologies
Working with domain experts to develop new use cases
High degree of professionalism in data science practices
Willingness to travel to regionally for supporting local projects

Your profile

Master’s or Ph.D. in data science / advanced analytics, computer science, statistics, applied mathematics, information technology, engineering, or a comparable discipline
If Master’s, >=3 years of industry advanced analytics (ML / DL) experience
If Ph.D, >= 2 years of industry advanced analytics (ML / DL) experience
Very good theoretical and practical knowledge of ML and DL methods and in-depth experience in relevant tools/languages such as Python / R
At least 2 years hands-on coding in R, Python, SQL (e.g. ETL), Jupyter Notebooks, etc.
MUST have demonstrable experience in coding and applying traditional regressions (e.g. GLMs), ML (decision trees, random forest, boosted trees, etc.), natural language processing, DL, visualization in PowerBI) in a business environment
Ability to deliver analytics results from data under short but reasonable timelines
Worked on data science virtual machines on the cloud (Azure, AWS, etc.)
Understanding of RESTful APIs and microservices is an advantage
Experience in advanced SQL queries
Experience in application development practices and version control systems is a plus
Ideal candidate is committed, motivated, willing to learn new tools technologies, and be willing to step outside their comfort zone
Needs to be a self-starter, be willing to collaborate effectively
Experience of insurance/reinsurance industry would be an advantage

About us

Our business model is based on the combination of primary insurance and reinsurance under one roof. We take on risks worldwide of every type and complexity, and our experience, financial strength, efficiency and first-class service make us the first choice for all matters relating to risk. Our client relationships are built on trust and cooperation. If you would be interested in helping shape the future as part of one of our teams, we look forward to hearing from you.

Apply now! Apply for this Job!",3.7,"Munich Re
3.7",Singapore,"Munich, Germany",5001 to 10000 employees,1880,Company - Public,Insurance Operators,Insurance,$10+ billion (SGD),-1
570,Associate Data Scientist / Data Scientist,"NCS is looking for a data scientist to address challenging data science problems by discovering information hidden in vast amount of data by leveraging techniques in statistics, machine learning, and data mining. The data scientist will work closely with the business users, project managers, and database engineers to develop sophisticated analytics algorithms that provide actionable insights. The role requires to a trusted adviser to our clients in conceptualizing advanced analytics solutions and enabling their journey in data science.

Translate customer pain-points into problem statements, architect analytics solution, and engagingly present results and learnings to both technical and non-technical audiences.
Develop and manage entire end-to-end lifecycle of scoping of data inputs, data cleaning and pre-processing, feature engineering, building models, deploying to production and improving models by iterations
Present statistically sound model validations to justify model selection and performance
Build and deploy highly valuable, efficient, scalable advanced analytics models in production systems
Design and develop sophisticated visualizations and dashboards to explain the actionable insights
Contribute to the data architecture engineering decisions to support analytics.
Work closely with project manager and technical leads to provide regular status reporting and support them to refine issues/problem statements and propose/evaluate relevant analytics solutions
Work in interdisciplinary teams that combine technical, business and data science competencies that deliver work in waterfall or agile software development lifecycle methodologies
The range of accountability, responsibility and autonomy will depend on your experience and seniority, including:
Contributing to our internal networks and special interest groups
Mentoring to upskill peers and juniors

What do you need to succeed?

Possess good communications skills to understand our customers' core business objectives and build end-to-end data centric solutions to address them
Good critical thinking and problem-solving abilities
Curiosity to ask why and tenacity to find the root causes
Enthusiasm for implementing machine learning products through extensive experimentation from prototyping to production
Stay up to date with evolving analytics concepts and data science platforms, tools, and techniques
Ability to work independently and manage multiple task assignments

The ideal candidate:
Post Graduate Degree (Masters or PhD) in Mathematics, Applied Statistics, Business Analytics or equivalent
at least 2 years of experience in advanced analytics delivery / research for full-time applicants or academic exposure for interns applying for this role
Ability to communicate complex quantitative analysis in a concise and actionable manner
Proficiency in manipulating and analysing complex, high-volume, high-dimensionality data (structures/unstructured) from varying sources
Strong knowledge in Feature Selection/Extraction on a variety of data types
Strong competency in various machine learning techniques (supervised/ unsupervised learning)
Solid understanding of advanced analytics (Statistics, NLP, Simulation, Optimizations, etc.)
Expertise in Python / R, Apache Spark (or similar scripting language) coding capability to operationalize data analytics workflows and processes
Experience in data visualisation tools and libraries such as Tableau, Qlik, Shiny Plotly, ggplot2, etc
Experience in machine learning model management and deployment tools using containerisation (Docker, Kubernetes)

Nice to have:
Experience in Amazon Web Services, Microsoft Azure, Cloudera, Hadoop, Spark, Storm or related paradigms and associated tools such as Pig, Hive, Mahout
Experience with DevOps tools in analytics project delivery
Experience with application/ software development and design
Exposure in deep learning, and reinforcement learning job experience
Experience in implementing Graph database analytics
Knowledge in database modelling and data warehousing concepts",3.2,"NCS
3.2",Singapore,"Singapore, Singapore",10000+ employees,1981,Company - Private,IT Services,Information Technology,$2 to $5 billion (SGD),"IBM, Accenture, Infosys"
